Viti Godina Year,"Muaji 
Mesec
Month","PERSHKRIMI I SEKTORIT
OPIS SEKTORA
SECTOR DESCRIPTION","Statusi i regjistrimit 
Status registracije Registration status",Komuna Opstina Municipality,"Nr Tatimp 
Poreski obveznik 
Number of Taxpayers","Nr Puns
Broj zaposlenih 
Number of  employees",Primar Primarna Primary,Sekondar Sekundarna Secondary,"Meshkuj
Muskarci 
Men (M).","Femra
Zenske
Women (F)","Pa Verif 
Neprovereno 
Unverified",M 15-24,F 15-24,M 25-34,F 25-34,M 35-44,F 35-44,M 45-54,F 45-54,M 55-64,F 55-64,M 65+,F 65+,"Mesat. Pages
Prosecna plata
Average Wage","Mesat. Meshk 
Prosecni M.
Average M.","Mesat. Fem.
Prosecni F. Average F."
2020,5,Sherbimet administrative dhe mbeshtetese,Individual,DRAGASH,2,8,8,0,7,1,0,0,0,4,0,2,0,0,1,1,0,0,0,185,182.86,200
2020,5,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,SUHAREKË,29,76,64,12,21,54,1,1,9,11,19,4,15,3,7,2,4,0,0,225.3,236.32,223.65
2020,5,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",Kompani e huaj,PRISHTINË,2,4,4,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1747.82,1665.76,
2020,5,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",Shoqëri akcionare,FUSHË KOSOVË,1,8,6,2,7,1,0,0,0,2,0,1,1,3,0,1,0,0,0,291.13,285.84,328.15
2020,5,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,PRIZREN,3,3,3,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,
2020,5,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Zyrë ndërlidhëse,PRISHTINË,1,7,7,0,1,6,0,0,0,0,0,0,6,1,0,0,0,0,0,1219.76,100,1406.38
2020,5,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,PRISHTINË,16,66,63,3,42,23,1,9,4,15,14,14,2,3,2,0,1,1,0,455.73,497.12,377.98
2020,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Ortakëria e përgj.,LIPJAN,1,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,200,200,
2020,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Ortakëria e përgj.,FERIZAJ,1,6,6,0,6,0,0,0,0,1,0,3,0,1,0,1,0,0,0,30,30,
2020,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Shoqëri akcionare,GJAKOVË,3,492,480,12,418,74,0,17,4,63,27,78,10,115,13,144,20,1,0,579.79,580.49,575.81
2020,6,Industria nxjerrese,Individual,DEÇAN,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,200,200,200
2020,6,Industria nxjerrese,SH.P.K.,PODUJEVË,2,9,9,0,9,0,0,1,0,5,0,2,0,0,0,1,0,0,0,238.89,238.89,
2020,6,Industria nxjerrese,Shoqëri akcionare,PRISHTINË,1,3,2,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3121.53,2472.4,
2020,6,Transporti dhe magazinimi,Individual,RAHOVEC,13,34,33,1,31,3,0,5,1,11,2,6,0,7,0,2,0,0,0,197.44,202.67,143.33
2020,6,Transporti dhe magazinimi,Ortakëria e përgj.,PODUJEVË,1,6,6,0,5,1,0,0,0,2,1,1,0,2,0,0,0,0,0,200,200,200
2020,6,Aktivitetet e tjera sherbyese,Individual,KLINË,14,31,31,0,20,11,0,8,2,7,3,3,1,2,5,0,0,0,0,205.81,205,207.27
2020,6,Aktivitetet e tjera sherbyese,Kompani e huaj,PRISHTINË,1,16,15,1,10,6,0,1,2,4,2,4,2,1,0,0,0,0,0,1616.62,1787.25,1332.24
2020,6,Akomodimi dhe sherbimi ushqimor,SH.P.K.,PARTESH,2,9,9,0,6,3,0,2,0,4,0,0,2,0,1,0,0,0,0,198.89,213.33,170
2020,6,Akomodimi dhe sherbimi ushqimor,SH.P.K.,PRIZREN,75,637,620,17,471,160,6,130,38,189,28,90,48,48,36,12,10,2,0,309.88,314.44,281.12
2020,6,Akomodimi dhe sherbimi ushqimor,Individual,PRIZREN,215,757,749,8,576,167,14,152,24,204,38,114,52,76,39,28,13,2,1,218.06,217.76,216.34
2020,6,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,PODUJEVË,17,62,59,3,36,26,0,7,2,7,10,12,6,6,6,3,2,1,0,217.46,211.88,225.34
2020,6,Sherbimet administrative dhe mbeshtetese,SH.P.K.,MITROVICË,16,64,58,6,40,24,0,6,1,14,6,11,7,5,9,4,1,0,0,309.15,365.09,218.25
2020,6,"Aktivitetet profesionale, shkencore dhe teknike",Shoqëri akcionare,GJILAN,1,3,3,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,,,
2020,6,"Aktivitetet profesionale, shkencore dhe teknike",Individual,SHTËRPCË,3,7,7,0,5,2,0,3,1,1,0,1,0,0,1,0,0,0,0,188.57,154,275
2020,6,Aktivitetet e trupave dhe organizatave nderkombetare, Ambasada,PRISHTINË,14,577,577,0,378,197,2,2,4,27,48,142,62,150,60,52,23,5,0,2181.76,2211.68,2132.34
2020,6,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,KAMENICË,15,22,17,5,8,14,0,2,3,2,6,1,1,0,2,2,2,1,0,161.36,156.25,164.29
2020,6,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,PEJË,2,11,11,0,6,5,0,1,1,3,4,0,0,0,0,2,0,0,0,562.59,670.68,432.88
2020,6,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,PODUJEVË,1,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,210,250,170
2020,6,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,KAÇANIK,1,4,4,0,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,,,
2020,6,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,KLLOKOT,4,21,21,0,16,5,0,6,1,5,2,2,0,3,1,0,1,0,0,215,219.38,201
2020,6,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,PRIZREN,18,123,123,0,100,22,1,13,1,27,7,32,6,21,7,6,1,1,0,336.94,346.43,300.81
2020,6,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,FUSHË KOSOVË,240,2716,"2,660",56,1971,720,25,421,204,694,270,442,140,288,84,115,20,11,2,407.29,424.06,351.87
2020,7,Arsimi,SH.P.K.,PEJË,15,138,126,12,52,84,2,3,22,12,34,11,8,13,16,12,3,1,1,465.93,460.1,466.89
2020,7,Arsimi,Individual,MALISHEVË,5,19,18,1,8,11,0,1,2,3,4,1,1,1,4,2,0,0,0,225.52,204.24,240.99
2020,7,Arsimi,Individual,HANI I ELEZIT,1,3,3,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,170,170,170
2020,7,Ndertimtaria,SH.P.K.,DEÇAN,22,203,191,12,168,35,0,44,7,55,12,42,8,20,4,7,4,0,0,440.35,458.3,355.18
2020,7,Ndertimtaria,Individual,ZUBIN POTOK,2,14,14,0,12,2,0,1,0,4,0,2,0,2,1,3,1,0,0,222.14,225.83,200
2020,7,Mungon aktiviteti,OJQ,GJAKOVË,2,17,14,3,6,11,0,0,0,0,2,1,2,1,3,3,4,1,0,668.92,619.09,696.1
2020,7,Mungon aktiviteti,OJQ,KAÇANIK,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170,170,
2020,7,Industria nxjerrese,SH.P.K.,SUHAREKË,1,89,89,0,83,6,0,16,1,31,2,20,2,13,1,3,0,0,0,597.66,578.76,859.14
2020,7,Industria perpunuese,Kompani e huaj,MALISHEVË,1,4,4,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,487.76,487.76,
2020,7,Industria perpunuese,Individual,PRISHTINË,243,1120,"1,102",18,655,461,4,140,105,230,124,164,105,75,103,42,23,4,1,290.56,306.31,267.92
2020,7,Transporti dhe magazinimi,SH.P.K.,MITROVICË VERIORE,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,558.83,,558.83
2020,7,Aktivitetet e patundshmerise,SH.P.K.,GLLOGOC,1,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,210,200,220
2020,7,Aktivitetet e tjera sherbyese, Bashkësi Fetare,SHTIME,1,25,25,0,24,1,0,2,0,8,0,10,1,3,0,0,0,1,0,422.42,435.57,120
2020,7,Aktivitetet e tjera sherbyese,SH.P.K.,PRISHTINË,177,806,766,40,353,436,17,62,121,121,161,95,100,46,43,27,11,2,0,406.95,527.3,278.86
2020,7,Aktivitetet e tjera sherbyese,Individual,PRISHTINË,252,503,493,10,195,300,8,65,83,60,105,49,70,14,33,7,9,0,0,214.22,228.44,203.78
2020,7,Akomodimi dhe sherbimi ushqimor,Individual,DRAGASH,35,65,65,0,57,8,0,16,1,15,0,8,2,14,4,4,1,0,0,185.38,187.01,173.75
2020,7,Akomodimi dhe sherbimi ushqimor,SH.P.K.,GRAÇANICË,26,234,229,5,162,71,1,39,18,69,20,37,16,12,14,5,3,0,0,319.44,317.6,320.66
2020,7,"Artet, Argetimi dhe rekreacioni",Shoqëri akcionare,OBILIQ,1,5,5,0,4,1,0,1,0,1,1,1,0,1,0,0,0,0,0,200,200,200
2020,7,Aktivitetet financiare dhe te sigurimit,Individual,PRIZREN,7,11,10,1,7,4,0,1,0,0,4,1,0,3,0,2,0,0,0,218.59,219.81,216.45
2020,7,Sherbimet administrative dhe mbeshtetese,SH.P.K.,GLLOGOC,4,42,39,3,25,17,0,13,12,4,2,5,1,3,2,0,0,0,0,446.43,479.23,398.18
2020,7,Sherbimet administrative dhe mbeshtetese,SH.P.K.,MITROVICË,18,66,60,6,43,23,0,7,1,15,5,12,6,5,9,4,2,0,0,307.55,354.68,221.5
2020,7,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,PODUJEVË,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,200,,200
2020,7,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",SH.P.K.,SUHAREKË,1,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,439.08,550,328.15
2020,7,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,DRAGASH,1,3,3,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,287.74,295.57,272.08
2020,7,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,GLLOGOC,1,3,3,0,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,215.8,215.8,215.8
2020,7,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,VUSHTRRI,1,23,23,0,12,11,0,2,6,6,2,3,2,0,1,1,0,0,0,367.15,370.85,363.12
2020,7,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,VITI,63,570,553,17,438,130,2,91,57,113,34,89,21,106,14,38,4,1,0,275.32,279.86,261.62
2020,7,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Organizata Buxhetore,DRAGASH,1,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,314,314,314
2020,7,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ndërmarrje shoq.,KAMENICË,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,314.29,,314.29
2020,7,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,SUHAREKË,208,751,732,19,442,308,1,99,47,140,68,97,71,71,89,35,33,0,0,249.65,265.81,226.77
2020,7,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Shoqëri akcionare,FUSHË KOSOVË,2,38,29,9,22,14,2,2,2,13,10,6,2,1,0,0,0,0,0,748.92,584.35,557.53
2020,3,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",SH.P.K.,ISTOG,1,3,3,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,330,330,
2020,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,PEJË,86,1541,"1,487",54,970,567,4,198,175,399,220,248,111,81,48,39,12,5,1,481.35,545.98,369.54
2020,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,ISTOG,1,50,50,0,24,26,0,9,6,7,8,3,4,4,5,0,3,1,0,300.46,343.16,261.03
2020,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,GLLOGOC,38,76,63,13,45,31,0,11,11,17,7,10,6,4,6,3,1,0,0,216.51,244.38,179.36
2020,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,VUSHTRRI,39,89,82,7,57,32,0,9,1,19,14,19,11,8,3,1,3,1,0,202.92,204.12,200.83
2020,4,Arsimi,Individual,GJAKOVË,5,10,4,6,5,5,0,1,0,0,2,1,1,0,2,3,0,0,0,,,
2020,4,Arsimi,SH.P.K.,MALISHEVË,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,170,170,
2020,4,Arsimi,Projekt,PRISHTINË,1,10,6,4,3,7,0,0,0,0,2,3,1,0,4,0,0,0,0,872.53,766.67,917.91
2020,4,Arsimi,SH.P.K.,FUSHË KOSOVË,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30,30,
2020,4,Ndertimtaria,Individual,KLINË,7,24,21,3,21,3,0,7,0,6,0,7,0,0,2,1,1,0,0,191.46,194.53,170
2020,4,Ndertimtaria,Ortakëria e përgj.,MITROVICË,1,23,23,0,23,0,0,5,0,9,0,4,0,2,0,3,0,0,0,315.74,315.74,
2020,4,Ndertimtaria,Ortakëria e përgj.,PRISHTINË,3,126,126,0,58,14,54,0,1,8,6,23,4,20,3,7,0,0,0,1964.01,686.59,740.83
2020,4,Industria nxjerrese,SH.P.K.,VITI,1,2,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,265,265,
2020,4,Industria nxjerrese,SH.P.K.,RAHOVEC,5,54,11,43,51,3,0,13,0,20,1,12,2,4,0,2,0,0,0,146.6,146.8,143.33
2020,4,Industria perpunuese,Individual,ISTOG,17,38,32,6,31,7,0,5,1,8,2,10,2,4,2,4,0,0,0,178.37,184.85,148.58
2020,4,Industria perpunuese,Individual,LEPOSAVIQ,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,185,200,170
2020,4,Transporti dhe magazinimi,Ortakëri e kufizuar,PRISHTINË,1,7,7,0,5,2,0,0,0,0,0,1,1,2,0,2,1,0,0,411.71,432.6,359.5
2020,4,Aktivitetet e tjera sherbyese, Bashkësi Fetare,KAÇANIK,1,26,25,1,21,5,0,1,0,6,3,8,1,4,1,1,0,1,0,437.63,519.29,94.66
2020,4,Aktivitetet e tjera sherbyese,SH.P.K.,PRIZREN,2,2,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,200,200,
2020,4,Aktivitetet e tjera sherbyese,OJQ,PODUJEVË,2,5,4,1,3,2,0,0,0,0,1,2,1,0,0,1,0,0,0,396.72,385.87,412.99
2020,4,Aktivitetet e tjera sherbyese,OJQ,NOVOBËRDË,1,8,8,0,2,6,0,0,0,2,1,0,2,0,1,0,1,0,1,221.88,210,225.83
2020,4,Akomodimi dhe sherbimi ushqimor,SH.P.K.,VITI,4,7,6,1,5,2,0,1,0,1,1,2,1,1,0,0,0,0,0,150,150,
2020,4,Akomodimi dhe sherbimi ushqimor,Individual,MITROVICË,4,5,4,1,4,0,1,0,0,3,0,0,0,0,0,1,0,0,0,180,170,
2020,4,Akomodimi dhe sherbimi ushqimor,Individual,FUSHË KOSOVË,5,8,6,2,6,2,0,2,0,3,2,0,0,0,0,0,0,1,0,146.67,170,100.01
2020,4,"Artet, Argetimi dhe rekreacioni",Individual,FERIZAJ,2,7,7,0,2,3,2,0,0,1,1,0,2,1,0,0,0,0,0,380,,250
2020,4,Bujqesia;Pylltaria dhe Peshkimi,Ndërmarrje shoq.,PRIZREN,1,5,5,0,4,1,0,0,0,0,1,4,0,0,0,0,0,0,0,314.29,314.29,314.29
2020,4,Aktivitetet financiare dhe te sigurimit,Individual,VITI,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,200,
2020,4,Sherbimet administrative dhe mbeshtetese,SH.P.K.,KAÇANIK,4,10,9,1,6,4,0,3,1,0,2,1,1,1,0,1,0,0,0,133.33,133.33,
2020,4,Sherbimet administrative dhe mbeshtetese,Individual,PRISHTINË,13,67,65,2,21,46,0,1,10,6,22,8,5,5,8,1,1,0,0,364.89,444.13,330.67
2020,4,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,KLINË,5,7,4,3,5,2,0,0,0,3,1,1,1,1,0,0,0,0,0,176,175,180
2020,4,"Aktivitetet profesionale, shkencore dhe teknike",Ndërmarrje shoq.,PRISHTINË,2,4,4,0,2,2,0,0,1,0,0,2,1,0,0,0,0,0,0,390.48,466.67,314.29
2020,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,RAHOVEC,4,5,3,2,1,4,0,0,0,0,1,0,0,0,1,1,2,0,0,154,120,162.5
2020,4,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",Shoqëri akcionare,GJAKOVË,1,32,29,3,26,6,0,0,0,0,2,3,3,9,0,13,1,1,0,466.55,424.76,647.66
2020,4,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,DEÇAN,14,42,35,7,20,22,0,3,13,7,4,5,2,3,2,2,1,0,0,258.61,259.47,257.83
2020,4,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,DRAGASH,4,10,9,1,10,0,0,1,0,2,0,2,0,4,0,1,0,0,0,171.11,171.11,
2020,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,GJAKOVË,2,3,3,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,150,150,
2020,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,KLLOKOT,1,2,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,
2020,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,MITROVICË,1,10,10,0,8,2,0,0,0,1,1,3,0,4,1,0,0,0,0,266,282.5,200
2020,5,Arsimi,SH.P.K.,GLLOGOC,2,5,5,0,2,3,0,0,1,1,1,0,1,1,0,0,0,0,0,151.05,,151.05
2020,5,Arsimi,SH.P.K.,GRAÇANICË,1,36,33,3,5,31,0,0,5,3,17,1,3,1,5,0,1,0,0,,,
2020,5,Arsimi,Individual,MALISHEVË,5,22,20,2,10,12,0,1,2,3,4,2,2,1,4,3,0,0,0,150.87,188,127.66
2020,5,Arsimi,Shoqëri akcionare,PRISHTINË,2,74,53,21,45,28,1,3,4,15,12,15,7,10,4,1,1,1,0,433.83,463.53,380.18
2020,5,Ndertimtaria,SH.P.K.,PEJË,63,448,429,19,379,69,0,84,11,111,21,90,17,61,16,31,4,2,0,378.68,382.98,354.67
2020,5,Ndertimtaria,SH.P.K.,RAHOVEC,20,153,143,10,139,14,0,29,1,47,7,35,3,17,3,11,0,0,0,372.74,363.9,460.47
2020,5,Person Fizik,Person fizik,MITROVICË,18,51,51,0,26,24,1,3,4,9,7,7,6,5,5,2,2,0,0,228.52,206.15,197.33
2020,5,Mungon aktiviteti,Kompani e huaj,PEJË,2,9,9,0,7,2,0,0,1,2,0,2,1,3,0,0,0,0,0,377.78,400,300
2020,5,Mungon aktiviteti, Bashkësi Fetare,MALISHEVË,1,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,275,300,250
2020,5,Industria nxjerrese,SH.P.K.,NOVOBËRDË,1,3,1,2,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,186.99,200,180.49
2020,5,Industria perpunuese,Individual,RAHOVEC,74,265,256,9,198,66,1,44,13,62,16,36,18,34,16,22,3,0,0,227.29,229.4,221.7
2020,5,Transporti dhe magazinimi,Individual,VITI,5,13,13,0,10,3,0,3,1,3,0,2,1,1,1,1,0,0,0,297.14,280,400
2020,5,Transporti dhe magazinimi,Individual,GJILAN,14,51,50,1,47,4,0,3,1,9,2,5,0,19,1,11,0,0,0,173.53,175,150
2020,5,Aktivitetet e tjera sherbyese, Bashkësi Fetare,PEJË,1,29,29,0,28,1,0,2,0,4,0,15,1,4,0,0,0,3,0,299.85,308.41,60
2020,5,Aktivitetet e tjera sherbyese,Individual,KAÇANIK,15,22,22,0,11,11,0,4,5,3,3,2,0,2,3,0,0,0,0,154.55,170,151.12
2020,5,Aktivitetet e tjera sherbyese, Konsorcium,PRISHTINË,1,4,1,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,435.03,435.03,
2020,5,Akomodimi dhe sherbimi ushqimor,Individual,PEJË,104,329,322,7,252,76,1,62,11,88,10,46,23,41,20,14,12,1,0,169.2,162.63,194.75
2020,5,Akomodimi dhe sherbimi ushqimor,Individual,DEÇAN,18,45,45,0,36,9,0,16,1,11,4,6,2,2,2,1,0,0,0,185.14,183.08,191.11
2020,5,"Artet, Argetimi dhe rekreacioni",SH.P.K.,GJILAN,8,83,79,4,80,2,1,17,0,40,0,11,1,7,1,5,0,0,0,525.64,531.25,335
2020,5,Bujqesia;Pylltaria dhe Peshkimi,Individual,PEJË,17,44,43,1,28,16,0,8,4,10,2,6,4,1,5,2,1,1,0,219.95,222.42,216
2020,5,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,LIPJAN,5,28,28,0,19,9,0,1,2,9,3,3,1,3,1,3,2,0,0,260.51,301.38,174.24
2020,5,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,GLLOGOC,3,8,4,4,5,3,0,2,1,2,1,0,1,0,0,1,0,0,0,211.84,215.79,207.9
2020,5,Bujqesia;Pylltaria dhe Peshkimi,Kooperativa Bujq.,PRISHTINË,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,170,,170
2020,5,Bujqesia;Pylltaria dhe Peshkimi,Shoqëri akcionare,PRISHTINË,1,201,199,2,180,20,1,1,0,29,6,48,4,55,5,47,5,0,0,457.38,456.12,469.41
2020,5,Aktivitetet financiare dhe te sigurimit,OJQ,KLINË,1,6,6,0,2,4,0,0,1,0,0,1,2,1,1,0,0,0,0,253.04,367.1,196.01
2020,5,Aktivitetet financiare dhe te sigurimit,SH.P.K.,PRISHTINË,48,1126,"1,085",41,708,412,6,66,79,286,228,177,69,131,25,44,10,4,1,656.89,737.24,506.63
2020,5,Sherbimet administrative dhe mbeshtetese,SH.P.K.,KAMENICË,2,42,42,0,37,5,0,6,0,9,2,10,0,6,3,6,0,0,0,400.82,400.77,401.19
2020,5,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,KAÇANIK,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
2020,5,"Aktivitetet profesionale, shkencore dhe teknike",Shoqëri akcionare,GRAÇANICË,2,4,4,0,3,1,0,0,0,0,1,2,0,1,0,0,0,0,0,215.79,215.79,
2020,5,"Aktivitetet profesionale, shkencore dhe teknike", Konsorcium,PRISHTINË,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,1000,
2020,5,"Aktivitetet profesionale, shkencore dhe teknike",Kompani e huaj,PRISHTINË,38,479,393,86,174,250,55,40,50,76,125,34,46,18,19,5,10,1,0,816.87,954.9,676.12
2020,5,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,LIPJAN,19,35,30,5,10,24,1,1,3,6,13,2,4,0,3,1,1,0,0,227.63,264.73,214.87
2020,5,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,GLLOGOC,1,22,22,0,18,4,0,1,0,9,3,3,1,5,0,0,0,0,0,290.09,299.88,246.02
2020,5,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,FUSHË KOSOVË,2,15,15,0,7,8,0,0,1,5,4,1,2,0,1,1,0,0,0,420,460.53,384.53
2020,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,LIPJAN,2,18,18,0,14,4,0,2,0,2,1,2,0,6,3,2,0,0,0,361.59,310.59,540.1
2020,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,RAHOVEC,2,14,14,0,14,0,0,3,0,1,0,6,0,4,0,0,0,0,0,185.36,185.36,
2020,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Ndërmarrje pub.,PRISHTINË,1,93,90,3,79,14,0,1,0,15,8,23,3,28,2,12,1,0,0,743.21,771.81,581.87
2020,6,Ndertimtaria,Individual,KLINË,24,111,109,2,102,9,0,26,0,38,0,25,3,11,5,2,1,0,0,223.41,215.04,315.56
2020,6,Ndertimtaria,Shoqëri akcionare,GJAKOVË,1,28,28,0,21,7,0,0,0,0,0,2,0,2,0,17,7,0,0,162.89,158.3,176.63
2020,6,Person Fizik,Person fizik,KLINË,16,119,117,2,94,25,0,14,1,43,10,26,7,9,5,2,2,0,0,284.1,282.47,290.27
2020,6,Mungon aktiviteti,Organizata Buxhetore,VUSHTRRI,1,13,3,10,8,5,0,0,0,0,1,0,0,0,0,0,3,8,1,108.46,103.13,117
2020,6,Mungon aktiviteti,OJQ,MITROVICË VERIORE,6,35,23,12,16,18,1,1,5,8,6,4,2,2,3,1,0,0,2,455.05,566.22,343.77
2020,6,Industria nxjerrese,SH.P.K.,KLINË,8,146,140,6,134,11,1,26,3,50,4,26,3,24,1,7,0,1,0,502.83,521.24,296.98
2020,6,Industria nxjerrese,Shoqëri akcionare,OBILIQ,1,193,193,0,183,10,0,1,2,18,1,19,2,42,2,103,3,0,0,833.7,838.59,744.2
2020,6,Industria perpunuese,SH.P.K.,DEÇAN,16,175,168,7,155,20,0,31,3,62,8,31,5,22,3,7,1,2,0,372.22,391,226.69
2020,6,Industria perpunuese,Individual,JUNIK,1,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,170,170,170
2020,6,Industria perpunuese,SH.P.K.,GJAKOVË,70,1519,"1,494",25,1092,413,14,285,49,289,110,212,108,184,114,111,32,11,0,378.5,395.71,322.78
2020,6,Industria perpunuese,SH.P.K.,NOVOBËRDË,4,38,33,5,30,7,1,3,2,8,0,8,2,5,3,6,0,0,0,222.81,222.57,198.57
2020,6,Informimi dhe komunikimi,Shoqëri akcionare,PRISHTINË,4,2385,"2,364",21,1740,640,5,16,13,187,94,536,237,546,179,453,115,2,2,871.78,884.3,836.73
2020,6,Informimi dhe komunikimi,Ortakëria e përgj.,FUSHË KOSOVË,1,14,14,0,10,4,0,5,0,4,0,0,4,1,0,0,0,0,0,450.34,450.48,450
