Viti Godina Year,"Muaji 
Mesec
Month","PERSHKRIMI I SEKTORIT
OPIS SEKTORA
SECTOR DESCRIPTION","Statusi i regjistrimit 
Status registracije Registration status",Komuna Opstina Municipality,"Nr Tatimp 
Poreski obveznik 
Number of Taxpayers","Nr Puns
Broj zaposlenih 
Number of  employees",Primar Primarna Primary,Sekondar Sekundarna Secondary,"Meshkuj
Muskarci 
Men (M).","Femra
Zenske
Women (F)","Pa Verif 
Neprovereno 
Unverified",M 15-24,F 15-24,M 25-34,F 25-34,M 35-44,F 35-44,M 45-54,F 45-54,M 55-64,F 55-64,M 65+,F 65+,"Mesat. Pages
Prosecna plata
Average Wage","Mesat. Meshk 
Prosecni M.
Average M.","Mesat. Fem.
Prosecni F. Average F."
2021,8,Aktivitetet financiare dhe te sigurimit,SH.P.K.,MITROVICË,3,5,5,0,1,4,0,0,0,1,1,0,3,0,0,0,0,0,0,204,200,205
2021,8,Aktivitetet financiare dhe te sigurimit,Organizata Buxhetore,PRISHTINË,2,253,245,8,117,136,0,0,3,28,50,45,39,30,23,10,19,4,2,1455.71,1621.58,1313.02
2021,8,Sherbimet administrative dhe mbeshtetese,SH.P.K.,VITI,9,22,21,1,18,4,0,2,0,8,2,5,2,1,0,2,0,0,0,238.95,236.36,250
2021,8,Sherbimet administrative dhe mbeshtetese,Individual,LIPJAN,7,26,26,0,11,15,0,5,2,4,4,1,2,0,7,1,0,0,0,242.97,251.82,236.49
2021,8,Sherbimet administrative dhe mbeshtetese,Individual,KAMENICË,4,11,11,0,8,3,0,2,0,0,2,1,1,4,0,1,0,0,0,193,174.29,236.67
2021,8,Sherbimet administrative dhe mbeshtetese,Individual,GRAÇANICË,1,3,3,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,247.29,270.94,200
2021,8,Sherbimet administrative dhe mbeshtetese,SH.P.K.,SKENDERAJ,8,17,16,1,11,6,0,2,1,5,2,3,2,1,1,0,0,0,0,274.56,305.43,217.95
2021,8,Sherbimet administrative dhe mbeshtetese,SH.P.K.,ZUBIN POTOK,1,22,22,0,13,9,0,2,0,3,3,4,2,1,3,3,1,0,0,409.2,425.92,385.05
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,DEÇAN,9,46,42,4,33,13,0,5,1,16,7,3,1,2,2,7,2,0,0,387.96,353.87,474.47
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",Individual,VUSHTRRI,16,44,41,3,26,18,0,8,6,10,6,6,3,1,2,1,1,0,0,243.46,243.61,243.24
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,PRISHTINË,1012,5111,"4,553",558,2848,2187,76,610,726,1179,905,629,329,270,165,136,59,24,3,648.81,717.23,535.13
2021,8,Aktivitetet e shendetit te njeriut dhe te punes sociale,Kompani e huaj,PRIZREN,1,48,38,10,25,20,3,0,4,7,5,5,5,3,4,5,2,5,0,776.02,1066.73,432.5
2021,8,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,VUSHTRRI,7,17,13,4,7,10,0,1,1,1,4,5,3,0,2,0,0,0,0,198.55,180,211.53
2021,8,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,VUSHTRRI,35,69,54,15,31,38,0,6,8,11,13,5,4,3,8,6,5,0,0,214.43,254.43,182.86
2021,8,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,SUHAREKË,1,9,9,0,5,4,0,4,0,1,3,0,1,0,0,0,0,0,0,363.56,371.6,353.5
2021,8,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Shoqatë,PRISHTINË,1,188,186,2,136,52,0,19,5,38,22,45,16,15,6,19,3,0,0,501.18,491.92,525.41
2021,8,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,FUSHË KOSOVË,3,21,21,0,17,4,0,2,2,4,0,4,1,6,1,1,0,0,0,254.94,269.17,194.43
2021,8,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,MAMUSHË,24,56,56,0,49,7,0,16,0,16,0,7,4,6,3,4,0,0,0,222.68,224.08,212.86
2021,8,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,RANILLUG,1,3,3,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,146.67,135,170
2021,8,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,MALISHEVË,161,554,544,10,392,160,2,90,38,141,48,91,40,45,29,25,5,0,0,274.68,287.92,242.65
2021,8,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,ISTOG,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,100,,100
2021,8,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,KLINË,2,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,190,200,180
2021,9,Arsimi,Individual,ISTOG,4,12,10,2,7,5,0,0,1,2,0,1,2,1,1,3,1,0,0,194.83,162.29,240.4
2021,9,Arsimi,Ortakëria e përgj.,FERIZAJ,1,84,81,3,37,47,0,9,12,8,22,10,4,6,8,3,1,1,0,541.65,581.13,510.57
2021,9,Person Fizik,Person fizik,LIPJAN,30,124,119,5,98,26,0,25,6,31,9,24,6,14,3,3,2,1,0,279.81,286.68,253.92
2021,9,Person Fizik,Person fizik,GJAKOVË,69,278,272,6,203,73,2,52,11,67,22,41,24,21,10,19,6,3,0,343.93,363.31,291.85
2021,9,Person Fizik,Person fizik,MAMUSHË,2,18,17,1,13,5,0,6,1,2,1,5,3,0,0,0,0,0,0,228.95,216.81,260.51
2021,9,Person Fizik,Person fizik,PARTESH,1,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,200,200,
2021,9,Mungon aktiviteti,Organizata Buxhetore,GJILAN,11,117,78,39,73,44,0,4,8,13,21,14,8,8,4,20,2,14,1,285.93,276.99,300.77
2021,9,Mungon aktiviteti,OJQ,FERIZAJ,6,706,700,6,226,477,3,34,78,78,171,51,159,40,60,23,9,0,0,335.97,377.86,316.62
2021,9,Mungon aktiviteti,OJQ,LEPOSAVIQ,1,3,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,220.76,291.91,78.48
2021,9,Industria nxjerrese,SH.P.K.,MITROVICË,3,28,28,0,9,2,17,0,1,3,0,1,1,2,0,3,0,0,0,433.24,586.14,777.9
2021,9,Industria perpunuese,SH.P.K.,ISTOG,44,631,615,16,443,187,1,63,59,105,54,101,37,102,32,69,5,3,0,434.94,489.47,305.4
2021,9,Industria perpunuese,Kompani e huaj,GJILAN,1,7,7,0,3,4,0,3,4,0,0,0,0,0,0,0,0,0,0,78.95,78.95,78.95
2021,9,Industria perpunuese,Ndërmarrje shoq.,GJILAN,1,2,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,314.29,314.29,
2021,9,Industria perpunuese,Individual,NOVOBËRDË,3,9,7,2,4,5,0,1,0,3,3,0,1,0,0,0,1,0,0,152.22,152.5,152
2021,9,Industria perpunuese,SH.P.K.,SKENDERAJ,13,344,339,5,262,81,1,62,9,85,23,47,35,36,14,32,0,0,0,364.54,391.17,278.66
2021,9,Industria perpunuese,SH.P.K.,ZUBIN POTOK,2,26,25,1,3,23,0,0,0,1,0,0,4,1,6,1,13,0,0,166.3,191.31,163.04
2021,9,Informimi dhe komunikimi,SH.P.K.,GLLOGOC,6,28,27,1,20,8,0,8,5,7,1,5,2,0,0,0,0,0,0,476.77,516.08,378.52
2021,9,Informimi dhe komunikimi,Individual,PODUJEVË,3,8,8,0,5,3,0,1,0,3,0,0,2,0,1,1,0,0,0,161.25,140,196.67
2021,8,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,KLINË,5,29,28,1,16,13,0,1,3,7,4,5,2,0,3,3,1,0,0,313.95,388.85,221.76
2021,8,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,GJILAN,19,101,95,6,62,38,1,7,2,16,8,14,4,17,21,8,3,0,0,289.88,321.91,237.23
2021,8,Bujqesia;Pylltaria dhe Peshkimi,Individual,PARTESH,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,80,130,30
2021,8,Aktivitetet financiare dhe te sigurimit,OJQ,GJAKOVË,3,22,18,4,17,5,0,0,1,4,2,1,1,5,1,6,0,1,0,439.67,470,336.57
2021,8,Sherbimet administrative dhe mbeshtetese,Individual,SHTIME,3,6,5,1,3,3,0,1,0,2,1,0,1,0,1,0,0,0,0,263.08,266.78,259.38
2021,8,Sherbimet administrative dhe mbeshtetese,SH.P.K.,GJAKOVË,15,99,95,4,64,35,0,11,16,12,12,17,4,14,3,10,0,0,0,355.29,384.05,303.53
2021,8,Sherbimet administrative dhe mbeshtetese,Individual,RAHOVEC,4,8,8,0,1,7,0,0,1,0,4,0,0,0,1,1,1,0,0,174.29,170,175
2021,8,Sherbimet administrative dhe mbeshtetese,Individual,PODUJEVË,10,22,21,1,16,6,0,1,0,6,3,4,0,5,2,0,1,0,0,248.8,251.46,242.15
2021,8,Sherbimet administrative dhe mbeshtetese,Individual,MALISHEVË,6,14,13,1,10,4,0,4,2,2,2,2,0,1,0,1,0,0,0,212.14,212,212.5
2021,8,Sherbimet administrative dhe mbeshtetese,SH.P.K.,NOVOBËRDË,1,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,215,215,
2021,8,Sherbimet administrative dhe mbeshtetese,Individual,FUSHË KOSOVË,4,7,6,1,4,3,0,0,0,2,0,1,3,0,0,1,0,0,0,374.11,422.32,309.83
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,PEJË,48,188,179,9,122,64,2,33,21,57,25,19,8,8,6,5,4,0,0,369.92,374.3,364.57
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",Individual,VITI,18,53,52,1,36,17,0,11,4,17,9,4,3,4,1,0,0,0,0,182.94,149.19,254.41
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,LIPJAN,28,91,80,11,59,31,1,8,5,24,11,19,7,3,6,5,2,0,0,377.49,410.66,318.47
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",Individual,LIPJAN,16,29,27,2,11,18,0,3,3,3,10,2,2,2,1,1,2,0,0,338.28,300.72,361.24
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,LIPJAN,1,2,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,239.08,239.08,
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",Individual,GRAÇANICË,3,11,10,1,8,1,2,2,1,3,0,2,0,0,0,0,0,1,0,287.54,282.86,300
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",Individual,MALISHEVË,11,25,24,1,15,10,0,0,1,9,4,3,4,1,1,2,0,0,0,235.21,246.93,215.67
2021,8,"Aktivitetet profesionale, shkencore dhe teknike",Kompani e huaj,ZUBIN POTOK,1,4,4,0,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1648.89,1466,
2021,8,Aktivitetet e shendetit te njeriut dhe te punes sociale,Shoqëri akcionare,OBILIQ,1,52,49,3,18,34,0,0,0,0,3,4,5,3,8,10,18,1,0,337.49,388.3,310.6
2021,8,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GLLOGOC,7,31,21,10,17,14,0,1,4,6,8,4,2,1,0,2,0,3,0,244.05,264.42,219.32
2021,8,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,PRIZREN,1,4,4,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,0,170,170,170
2021,8,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,KAMENICË,14,21,16,5,7,14,0,1,3,2,6,1,1,0,2,1,2,2,0,165.71,157.14,170
2021,8,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,PODUJEVË,23,54,38,16,24,30,0,3,5,7,13,6,9,2,2,4,1,2,0,236.84,238.76,235.31
2021,8,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,MITROVICË,17,78,50,28,22,56,0,1,13,4,20,10,17,6,4,1,2,0,0,204.25,216.54,199.47
2021,8,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,VITI,1,44,44,0,42,2,0,0,0,8,1,8,0,16,0,10,1,0,0,237.2,236.12,259.81
2021,8,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Kompani e huaj,VUSHTRRI,1,17,17,0,14,3,0,0,0,4,2,4,1,6,0,0,0,0,0,1069.23,1156.32,662.83
2021,8,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Agjension i Huaj Qeveritar,PRISHTINË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1320,1320,
2021,8,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,SKENDERAJ,1,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,659,659,659
2021,8,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,HANI I ELEZIT,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,330,330,
2021,8,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,PEJË,6,42,40,2,26,16,0,6,2,6,6,9,5,3,2,1,1,1,0,226.43,234.51,213.3
2021,8,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,OBILIQ,2,8,8,0,8,0,0,0,0,2,0,4,0,2,0,0,0,0,0,335.53,335.53,
2021,8,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,VUSHTRRI,148,1257,"1,215",42,782,472,3,153,180,272,142,196,82,100,56,57,12,4,0,368.4,419.45,283.02
2021,8,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,PRISHTINË,16,69,69,0,40,28,1,10,6,14,13,12,5,3,2,1,2,0,0,550.77,648.63,405.47
2021,8,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,ZUBIN POTOK,3,11,11,0,6,4,1,2,1,1,1,0,1,3,1,0,0,0,0,186.36,190,185
2021,8,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,VITI,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170,170,
2021,8,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,DEÇAN,2,11,11,0,11,0,0,1,0,7,0,2,0,0,0,1,0,0,0,259.95,259.95,
2021,8,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,GJAKOVË,1,9,9,0,7,2,0,3,0,1,0,1,2,2,0,0,0,0,0,164.66,163.13,170
2021,8,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,RAHOVEC,2,17,17,0,15,2,0,4,0,2,0,5,1,4,1,0,0,0,0,223.53,226.67,200
2021,8,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,PRISHTINË,17,135,125,10,108,26,1,10,4,24,8,28,8,34,6,12,0,0,0,402.31,419.57,326.85
2021,9,Arsimi,Organizata Buxhetore,PEJË,1,7,2,5,6,1,0,0,0,1,0,1,1,2,0,2,0,0,0,1026.57,1064.33,800
2021,9,Arsimi,SH.P.K.,ISTOG,3,10,8,2,5,5,0,0,1,2,2,1,0,2,2,0,0,0,0,208.71,175.87,249.75
2021,9,Arsimi,SH.P.K.,LIPJAN,3,118,108,10,42,76,0,1,7,22,38,9,22,4,9,6,0,0,0,533.72,561.98,518.1
2021,9,Arsimi,Organizata Buxhetore,GJAKOVË,1,7,2,5,2,5,0,0,2,0,2,2,0,0,1,0,0,0,0,259.29,470,175
2021,9,Arsimi,SH.P.K.,GLLOGOC,4,17,13,4,8,9,0,0,2,1,4,4,3,2,0,1,0,0,0,164.64,135.99,190.1
2021,9,Arsimi,SH.P.K.,MALISHEVË,4,11,10,1,5,6,0,1,1,2,3,0,2,2,0,0,0,0,0,202.19,203.1,201.28
2021,9,Ndertimtaria,Individual,LIPJAN,31,134,131,3,111,23,0,20,2,32,8,28,7,21,4,9,2,0,0,280.38,284.7,259.55
2021,9,Ndertimtaria,Shoqëri akcionare,GJAKOVË,1,27,27,0,22,5,0,0,0,0,0,2,0,2,0,13,5,5,0,229.28,224.91,248.51
2021,9,Ndertimtaria,SH.P.K.,VUSHTRRI,57,454,439,15,391,63,0,76,11,119,22,106,19,66,7,22,4,2,0,369.56,380.92,299.02
2021,9,Mungon aktiviteti,Organizata Buxhetore,PEJË,1,9,1,8,7,2,0,0,0,0,0,0,0,1,0,1,2,5,0,80,64.29,135
2021,9,Mungon aktiviteti,OJQ,DEÇAN,5,10,8,2,4,6,0,0,0,2,3,1,1,1,2,0,0,0,0,327.5,175,378.33
2021,9,Mungon aktiviteti,OJQ,ZUBIN POTOK,2,4,4,0,3,1,0,0,0,1,1,0,0,2,0,0,0,0,0,619.05,634.92,571.43
2021,9,Industria nxjerrese,Ortakëria e përgj.,SHTIME,1,29,28,1,26,3,0,7,1,9,1,2,0,5,1,3,0,0,0,391.38,382.69,466.67
2021,9,Industria nxjerrese,SH.P.K.,KLLOKOT,3,34,33,1,32,2,0,1,0,4,0,7,0,7,2,13,0,0,0,275.29,273.75,300
2021,9,Industria nxjerrese,SH.P.K.,PRIZREN,17,234,224,10,203,30,1,19,4,48,8,54,9,50,6,30,3,2,0,394.21,404.13,326.21
2021,9,Industria nxjerrese,SH.P.K.,PRISHTINË,22,292,278,14,264,22,6,38,8,94,8,66,3,35,2,29,1,2,0,590.13,609.31,354.98
2021,9,Industria nxjerrese,Individual,PRISHTINË,1,4,4,0,3,1,0,0,0,1,1,1,0,1,0,0,0,0,0,362.5,350,400
2021,9,Industria nxjerrese,Kompani e huaj,PRISHTINË,1,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2145.28,2145.28,
2021,9,Industria nxjerrese,SH.P.K.,FUSHË KOSOVË,1,16,16,0,15,1,0,0,0,4,1,3,0,6,0,2,0,0,0,647.51,653.42,558.83
2021,9,Industria perpunuese,SH.P.K.,GJILAN,168,2009,"1,946",63,1613,376,20,247,62,546,114,374,99,261,79,179,22,5,0,355.08,368.77,297.4
2021,9,Industria perpunuese,SH.P.K.,SHTIME,32,256,249,7,190,65,1,40,9,62,13,49,21,27,21,12,1,0,0,362.65,372.3,324.79
2021,9,Industria perpunuese,Individual,GJAKOVË,196,824,795,29,400,422,2,91,110,98,87,103,99,69,100,36,23,3,3,251.55,222.43,279.39
2021,9,Industria perpunuese,Individual,KAMENICË,41,123,119,4,88,35,0,26,3,31,8,14,10,11,14,6,0,0,0,222.96,221.38,226.94
2021,9,Industria perpunuese,SH.P.K.,RANILLUG,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,80,130,30
2021,9,Industria perpunuese,Individual,LEPOSAVIQ,8,19,19,0,10,9,0,1,1,4,0,4,4,1,1,0,3,0,0,193.16,176.5,211.67
2021,9,Industria perpunuese,Individual,MALISHEVË,53,153,153,0,120,31,2,33,9,42,5,24,8,12,7,9,2,0,0,212.33,220.01,182.41
2021,9,Industria perpunuese,Ortakëria e përgj.,FUSHË KOSOVË,2,6,6,0,4,2,0,0,1,2,0,1,0,1,1,0,0,0,0,219.08,237.17,182.89
2021,9,Informimi dhe komunikimi,Ortakëria e përgj.,FERIZAJ,1,17,14,3,13,4,0,4,1,3,2,1,1,3,0,2,0,0,0,313.68,333.75,248.42
2021,9,Informimi dhe komunikimi,Individual,PRIZREN,24,69,64,5,47,22,0,11,7,20,9,9,3,4,1,3,2,0,0,241.47,259.71,201.52
2021,9,Informimi dhe komunikimi,Individual,PRISHTINË,49,154,142,12,84,67,3,23,14,26,20,20,14,8,16,6,3,1,0,448.43,545.53,330.26
2021,9,Informimi dhe komunikimi,Individual,SKENDERAJ,3,12,12,0,8,4,0,1,0,5,3,1,1,1,0,0,0,0,0,222.5,226.25,215
2021,9,Transporti dhe magazinimi,SH.P.K.,OBILIQ,3,18,17,1,16,2,0,0,0,2,0,8,1,4,1,2,0,0,0,211.11,206.25,250
2021,9,Transporti dhe magazinimi,Individual,GJAKOVË,14,82,81,1,68,14,0,8,3,19,3,14,3,14,4,13,1,0,0,209.18,205.65,226.1
2021,9,Transporti dhe magazinimi,Individual,RAHOVEC,11,34,34,0,26,8,0,6,6,8,1,5,1,5,0,2,0,0,0,213.6,221.64,187.5
2021,9,Transporti dhe magazinimi,Individual,SHTËRPCË,2,8,7,1,6,2,0,1,0,0,0,4,0,1,1,0,1,0,0,178.75,170,205
2021,9,Transporti dhe magazinimi,Individual,VUSHTRRI,7,21,21,0,16,5,0,4,1,4,2,5,0,2,1,1,1,0,0,214,220.51,193.16
2021,9,Transporti dhe magazinimi,Individual,GRAÇANICË,4,9,8,1,7,2,0,0,1,2,1,4,0,1,0,0,0,0,0,161.11,170,130
2021,9,Transporti dhe magazinimi,SH.P.K.,FUSHË KOSOVË,39,313,291,22,228,76,9,36,39,72,22,43,11,51,4,26,0,0,0,436.65,418.04,379.12
2021,9,Transporti dhe magazinimi,Individual,HANI I ELEZIT,6,34,34,0,30,4,0,6,2,11,0,9,0,2,2,2,0,0,0,462.12,487.07,275
2021,9,Aktivitetet e patundshmerise,Individual,PRIZREN,1,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,100,100,
2021,9,Aktivitetet e patundshmerise,Shoqëri akcionare,PRISHTINË,1,97,94,3,75,22,0,0,0,3,2,16,5,25,8,31,7,0,0,525.81,534.55,496.01
2021,9,Aktivitetet e tjera sherbyese,SH.P.K.,PEJË,11,30,29,1,18,12,0,6,3,7,5,3,4,1,0,1,0,0,0,478.5,602.96,291.82
2021,9,Aktivitetet e tjera sherbyese, Bashkësi Fetare,ISTOG,1,6,6,0,6,0,0,0,0,0,0,4,0,1,0,1,0,0,0,250,250,
2021,9,Aktivitetet e tjera sherbyese,Individual,GJILAN,43,66,65,1,30,35,1,9,8,8,10,6,13,4,2,3,2,0,0,178.26,179.07,177.82
2021,9,Aktivitetet e tjera sherbyese,OJQ,OBILIQ,4,4,2,2,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,317,317,
2021,9,Aktivitetet e tjera sherbyese,SH.P.K.,FERIZAJ,28,65,62,3,35,29,1,3,6,8,19,13,3,6,1,5,0,0,0,280.22,309.81,216.7
2021,9,Aktivitetet e tjera sherbyese,Ortakëria e përgj.,PRIZREN,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,200,
2021,9,Aktivitetet e tjera sherbyese,OJQ,LEPOSAVIQ,1,4,2,2,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,337.92,,355.56
2021,9,Aktivitetet e tjera sherbyese,OJQ,MITROVICË,9,90,71,19,53,30,7,13,5,16,11,14,7,8,4,2,3,0,0,758.66,698.37,684.36
2021,9,Aktivitetet e tjera sherbyese,SH.P.K.,MITROVICË,4,6,6,0,4,2,0,1,0,2,0,0,1,1,1,0,0,0,0,307.06,342.85,235.47
2021,9,Aktivitetet e tjera sherbyese,SH.P.K.,SKENDERAJ,1,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,210,210,
2021,9,Akomodimi dhe sherbimi ushqimor,SH.P.K.,JUNIK,2,8,8,0,7,1,0,1,0,5,0,1,1,0,0,0,0,0,0,207.5,194.29,300
2021,9,Akomodimi dhe sherbimi ushqimor,Ortakëri e kufizuar,KLINË,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,135,135,
2021,9,Akomodimi dhe sherbimi ushqimor,SH.P.K.,LIPJAN,31,313,310,3,235,76,2,87,32,82,10,45,24,18,9,3,1,0,0,379.71,371.51,368.92
2021,9,Akomodimi dhe sherbimi ushqimor,SH.P.K.,GLLOGOC,11,72,72,0,54,18,0,16,1,21,4,10,6,5,5,2,2,0,0,273.25,276.96,262.14
2021,9,Akomodimi dhe sherbimi ushqimor,Individual,MAMUSHË,3,4,4,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,190,195,185
2021,8,Person Fizik,Person fizik,KAÇANIK,5,52,52,0,45,7,0,3,1,14,3,13,1,11,2,4,0,0,0,562.54,591.8,374.46
2021,8,Person Fizik,Person fizik,MITROVICË,18,48,47,1,29,18,1,1,6,10,2,8,2,7,4,3,4,0,0,310.39,313.06,238.49
2021,8,Mungon aktiviteti,OJQ,DEÇAN,3,6,4,2,4,2,0,0,1,2,0,0,0,2,1,0,0,0,0,855,760,950
2021,8,Mungon aktiviteti,Organizata Buxhetore,PRIZREN,2,18,0,18,9,9,0,0,0,0,0,0,0,0,0,1,2,8,7,372.33,364.83,379.83
2021,8,Mungon aktiviteti,SH.P.K.,SHTËRPCË,1,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,170,170,
2021,8,Mungon aktiviteti,Ndërmarrje nën menaxhim të AKP-së,SHTËRPCË,1,2,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,625,625,
2021,8,Mungon aktiviteti,Organizata Buxhetore,PRISHTINË,8,585,226,359,349,232,4,7,17,39,44,40,33,25,44,227,88,11,6,1190.19,886.07,1625.47
2021,8,Mungon aktiviteti,OJQ,MITROVICË VERIORE,4,28,21,7,12,16,0,3,0,3,6,3,3,2,4,1,1,0,2,380.22,400.5,365.02
2021,8,Mungon aktiviteti,Parti Politike,MITROVICË VERIORE,1,6,6,0,4,2,0,0,0,1,1,3,0,0,1,0,0,0,0,618.93,764.32,328.15
2021,8,Industria nxjerrese,Shoqëri akcionare,FERIZAJ,1,46,44,2,37,9,0,4,2,14,4,10,2,8,0,1,1,0,0,683.7,758.13,377.73
2021,8,Industria nxjerrese,SH.P.K.,KAMENICË,9,42,41,1,41,1,0,2,0,8,1,9,0,18,0,4,0,0,0,240.24,241.95,170
2021,8,Industria perpunuese,SH.P.K.,PEJË,140,1828,"1,780",48,1302,519,7,199,83,408,161,345,127,232,110,107,37,11,1,496.83,537.19,397.05
2021,8,Industria perpunuese,Individual,GJILAN,90,284,279,5,189,93,2,39,16,71,29,38,26,31,14,10,8,0,0,202,203.78,198.42
2021,8,Industria perpunuese,SH.P.K.,MAMUSHË,5,125,120,5,98,27,0,18,15,28,9,20,1,23,2,9,0,0,0,535.9,598.43,308.94
2021,8,Industria perpunuese,SH.P.K.,PARTESH,3,27,27,0,18,9,0,5,1,6,4,6,2,1,2,0,0,0,0,276.17,310.3,207.92
2021,8,Industria perpunuese,SH.P.K.,SHTËRPCË,7,24,21,3,19,5,0,4,0,6,0,3,1,6,2,0,2,0,0,169.04,167.21,176
2021,8,Industria perpunuese,SH.P.K.,SUHAREKË,71,1378,"1,309",69,974,398,6,182,75,272,104,184,100,179,81,155,38,2,0,406.58,446.73,299.19
2021,8,Informimi dhe komunikimi,Individual,DEÇAN,3,14,14,0,4,10,0,2,5,1,1,0,1,0,1,1,2,0,0,242.14,387.5,184
2021,8,Informimi dhe komunikimi,SH.P.K.,PRIZREN,18,212,203,9,139,72,1,43,36,66,22,15,10,11,3,4,1,0,0,537.49,631.38,355.94
2021,8,Informimi dhe komunikimi,Individual,RAHOVEC,5,18,18,0,13,5,0,4,1,6,2,1,1,2,1,0,0,0,0,276.89,297.92,222.21
