Viti Godina Year,"Muaji 
Mesec
Month","PERSHKRIMI I SEKTORIT
OPIS SEKTORA
SECTOR DESCRIPTION","Statusi i regjistrimit 
Status registracije Registration status",Komuna Opstina Municipality,"Nr Tatimp 
Poreski obveznik 
Number of Taxpayers","Nr Puns
Broj zaposlenih 
Number of  employees",Primar Primarna Primary,Sekondar Sekundarna Secondary,"Meshkuj
Muskarci 
Men (M).","Femra
Zenske
Women (F)","Pa Verif 
Neprovereno 
Unverified",M 15-24,F 15-24,M 25-34,F 25-34,M 35-44,F 35-44,M 45-54,F 45-54,M 55-64,F 55-64,M 65+,F 65+,"Mesat. Pages
Prosecna plata
Average Wage","Mesat. Meshk 
Prosecni M.
Average M.","Mesat. Fem.
Prosecni F. Average F."
2019,5,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",SH.P.K.,RAHOVEC,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
2019,5,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,OBILIQ,1,11,10,1,11,0,0,0,0,3,0,4,0,3,0,1,0,0,0,279.48,279.48,
2019,5,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,GLLOGOC,2,24,24,0,17,7,0,1,0,8,6,0,0,3,1,5,0,0,0,334.46,319.24,371.43
2019,5,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,OBILIQ,41,416,400,16,323,90,3,52,12,126,31,81,28,43,14,20,5,1,0,506.47,534.99,391.74
2019,5,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,OBILIQ,42,136,128,8,91,45,0,17,15,33,14,27,9,11,5,3,2,0,0,262.36,278.38,230.32
2019,5,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,KAÇANIK,20,50,49,1,41,9,0,3,3,18,4,9,2,6,0,5,0,0,0,225.52,227.7,215.56
2019,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,GLLOGOC,2,13,13,0,10,3,0,1,0,1,2,4,1,2,0,2,0,0,0,381,419.33,253.24
2019,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,FUSHË KOSOVË,1,4,4,0,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,267.5,235,300
2019,6,Arsimi,Individual,VITI,9,33,27,6,21,12,0,4,0,1,5,7,5,7,2,2,0,0,0,153.03,140.48,175
2019,6,Arsimi,Individual,LIPJAN,5,31,27,4,10,21,0,0,4,5,11,1,4,2,2,2,0,0,0,181.29,166,188.57
2019,6,Arsimi,Individual,VUSHTRRI,6,17,15,2,5,12,0,0,3,1,7,3,1,1,1,0,0,0,0,155.12,141.4,160.83
2019,6,Arsimi,SH.P.K.,FUSHË KOSOVË,12,62,61,1,15,47,0,2,7,2,21,6,12,3,6,1,1,1,0,237.52,223.84,241.6
2019,6,Ndertimtaria,Shoqëri akcionare,SUHAREKË,2,150,145,5,146,4,0,26,0,39,2,37,2,29,0,12,0,3,0,470.1,467.06,581.25
2019,6,Ndertimtaria,Individual,MITROVICË VERIORE,2,4,4,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,217.5,265,170
2019,6,Person Fizik,Person fizik,DEÇAN,23,181,178,3,135,46,0,27,11,56,19,24,9,17,4,10,3,1,0,311.41,333.3,246.24
2019,6,Person Fizik,Person fizik,KLINË,25,183,171,12,136,47,0,22,10,57,12,31,13,16,9,10,3,0,0,291.23,299.57,267.07
2019,6,Person Fizik,Person fizik,PRIZREN,132,876,852,24,589,287,0,108,74,195,73,139,73,111,55,31,12,5,0,301.77,314.5,275.65
2019,6,Mungon aktiviteti,Individual,PRIZREN,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,200,
2019,6,Industria nxjerrese,SH.P.K.,MITROVICË,2,3,3,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,170,170,170
2019,6,Industria nxjerrese,Individual,PRISHTINË,1,3,3,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,383.33,375,400
2019,6,Industria perpunuese,Individual,DEÇAN,37,123,120,3,91,31,1,23,8,37,5,22,6,7,10,2,2,0,0,238.39,245.65,216
2019,6,Industria perpunuese,SH.P.K.,GJILAN,112,1618,"1,581",37,1301,306,11,176,54,452,113,275,66,229,60,162,13,7,0,325.38,339.32,268.13
2019,6,Transporti dhe magazinimi,Individual,DRAGASH,4,26,24,2,26,0,0,2,0,8,0,6,0,6,0,4,0,0,0,210.38,210.38,
2019,6,Transporti dhe magazinimi,Individual,FERIZAJ,33,98,98,0,87,11,0,21,2,32,1,15,3,11,5,8,0,0,0,249.26,251.49,231.64
2019,6,Transporti dhe magazinimi,SH.P.K.,GLLOGOC,3,5,5,0,5,0,0,0,0,2,0,1,0,1,0,1,0,0,0,448.69,448.69,
2019,6,Transporti dhe magazinimi,Shoqëri akcionare,MALISHEVË,1,8,8,0,8,0,0,0,0,0,0,1,0,5,0,2,0,0,0,413.13,413.13,
2019,6,Aktivitetet e patundshmerise,Individual,PEJË,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200,200,
2019,6,Aktivitetet e tjera sherbyese,Individual,ISTOG,10,18,18,0,7,11,0,2,3,5,5,0,3,0,0,0,0,0,0,209.71,206.77,211.58
2019,6,Aktivitetet e tjera sherbyese,Individual,OBILIQ,5,6,6,0,2,4,0,0,2,2,1,0,1,0,0,0,0,0,0,214.86,160,242.29
2019,6,Aktivitetet e tjera sherbyese, Bashkësi Fetare,KAÇANIK,1,32,29,3,25,7,0,3,0,9,6,9,0,3,1,0,0,1,0,357.11,429.5,98.57
2019,6,Aktivitetet e tjera sherbyese,Individual,SUHAREKË,19,31,31,0,14,17,0,3,1,6,4,4,9,0,2,1,1,0,0,225.66,236,217.15
2019,6,Akomodimi dhe sherbimi ushqimor,SH.P.K.,VITI,8,31,30,1,27,4,0,7,0,5,0,10,3,4,1,1,0,0,0,231.29,227.41,257.5
2019,6,Akomodimi dhe sherbimi ushqimor,SH.P.K.,SHTIME,5,19,18,1,18,1,0,6,0,5,0,7,1,0,0,0,0,0,0,142.63,145,100
2019,6,Akomodimi dhe sherbimi ushqimor,Individual,SHTËRPCË,8,20,20,0,14,6,0,4,1,5,2,3,1,0,0,2,2,0,0,163.75,162.5,166.67
2019,6,"Artet, Argetimi dhe rekreacioni",SH.P.K.,LIPJAN,4,12,12,0,10,2,0,0,1,5,1,2,0,0,0,3,0,0,0,624.17,701,240
2019,6,"Artet, Argetimi dhe rekreacioni",SH.P.K.,SHTIME,3,11,11,0,10,1,0,1,0,4,1,1,0,4,0,0,0,0,0,184.55,186,170
2019,6,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,VITI,7,25,23,2,22,3,0,3,0,9,2,6,0,2,1,2,0,0,0,191,194.77,163.33
2019,6,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,ISTOG,6,81,76,5,72,8,1,8,1,23,3,19,1,14,2,8,1,0,0,401.64,412.05,333.16
2019,6,"Aktivitetet profesionale, shkencore dhe teknike",Individual,KAÇANIK,6,10,10,0,9,1,0,2,0,5,0,1,0,0,0,1,1,0,0,220.09,225.66,170
2019,6,"Aktivitetet profesionale, shkencore dhe teknike",Individual,KLLOKOT,1,3,3,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,260,200,380
2019,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,PEJË,8,46,45,1,33,13,0,4,1,11,5,12,4,3,1,2,2,1,0,268.35,273.71,254.76
2019,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,DEÇAN,62,326,321,5,205,121,0,36,23,99,39,43,26,19,25,8,8,0,0,291.7,283.36,305.77
2019,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,GJILAN,4,21,20,1,13,8,0,4,1,6,2,1,4,0,1,2,0,0,0,175.24,177.69,171.25
2019,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,KLLOKOT,3,8,8,0,6,2,0,2,1,3,0,0,0,1,1,0,0,0,0,189.77,196.36,170
2019,3,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,SUHAREKË,54,345,335,10,266,78,1,46,18,94,28,68,15,40,15,18,2,0,0,391.94,405.7,346.59
2019,4,Arsimi,SH.P.K.,KLINË,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,100,
2019,4,Arsimi,Ndërmarrje shoq.,PRISHTINË,1,4,2,2,1,3,0,0,0,0,0,0,0,0,0,1,2,0,1,247.5,100,296.67
2019,4,Ndertimtaria,SH.P.K.,KLINË,16,129,125,4,111,18,0,15,2,45,5,35,8,13,3,3,0,0,0,370.49,369.23,378.28
2019,4,Ndertimtaria,Ortakëria e përgj.,LIPJAN,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200,200,
2019,4,Ndertimtaria,Kompani e huaj,OBILIQ,1,6,4,2,5,0,1,1,0,3,0,1,0,0,0,0,0,0,0,317.08,310.32,
2019,4,Mungon aktiviteti,OJQ,MALISHEVË,3,59,55,4,39,20,0,18,3,14,5,2,11,4,0,1,1,0,0,311.26,285.75,361
2019,4,Mungon aktiviteti,OJQ,SKENDERAJ,5,45,39,6,39,6,0,15,0,15,5,5,1,3,0,1,0,0,0,407.57,425.4,291.67
2019,4,Industria nxjerrese,SH.P.K.,GLLOGOC,6,971,968,3,939,27,5,23,3,167,8,185,9,201,3,362,4,1,0,667.29,619.34,733.64
2019,4,Industria nxjerrese,SH.P.K.,KLLOKOT,3,38,37,1,36,2,0,1,0,8,0,5,0,13,2,9,0,0,0,248.61,245.19,310
2019,4,Industria nxjerrese,Individual,PRISHTINË,1,3,3,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,383.33,375,400
2019,4,Industria perpunuese,SH.P.K.,LEPOSAVIQ,4,10,9,1,5,3,2,0,0,0,1,3,1,0,1,2,0,0,0,170.81,169.24,173.97
2019,4,Informimi dhe komunikimi,Ortakëria e përgj.,MALISHEVË,1,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,170,170,170
2019,4,Transporti dhe magazinimi,Individual,PEJË,20,62,61,1,49,13,0,8,0,12,3,10,3,7,4,12,3,0,0,220.74,227.84,195.06
2019,4,Aktivitetet e tjera sherbyese, Bashkësi Fetare,GLLOGOC,1,5,5,0,5,0,0,0,0,1,0,2,0,2,0,0,0,0,0,245.8,245.8,
2019,4,Akomodimi dhe sherbimi ushqimor,SH.P.K.,PEJË,36,205,201,4,151,50,4,57,9,57,12,22,19,9,8,6,2,0,0,255.91,257.21,258.87
2019,4,Akomodimi dhe sherbimi ushqimor,SH.P.K.,RAHOVEC,12,60,54,6,52,8,0,13,1,21,2,7,3,5,1,6,1,0,0,259.18,266.15,213.89
2019,4,"Artet, Argetimi dhe rekreacioni",Individual,VITI,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,328.15,328.15,
2019,4,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,VUSHTRRI,9,232,222,10,113,114,5,17,39,41,26,34,36,12,11,7,1,2,1,391.57,519.99,266.68
2019,4,Bujqesia;Pylltaria dhe Peshkimi,Individual,GRAÇANICË,2,20,20,0,10,10,0,0,1,6,3,2,2,1,2,1,2,0,0,232,262,202
2019,4,Bujqesia;Pylltaria dhe Peshkimi,Individual,SKENDERAJ,52,166,155,11,87,79,0,33,19,31,29,14,12,4,12,5,7,0,0,167.2,169.88,164.59
2019,4,Sherbimet administrative dhe mbeshtetese,SH.P.K.,FUSHË KOSOVË,22,98,95,3,68,29,1,11,4,37,21,10,4,9,0,1,0,0,0,517.01,479.9,614.4
2019,4,"Aktivitetet profesionale, shkencore dhe teknike",Individual,DRAGASH,6,18,18,0,14,4,0,1,0,2,0,6,1,3,2,2,1,0,0,217.26,213.04,232.04
2019,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,Organizata Buxhetore,GJILAN,1,20,20,0,6,14,0,1,1,4,12,1,1,0,0,0,0,0,0,385.65,416.33,372.5
2019,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,LIPJAN,4,16,12,4,5,11,0,0,4,1,3,1,4,1,0,2,0,0,0,196.88,224,184.55
2019,4,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,GJILAN,10,123,122,1,104,18,1,8,3,18,10,29,4,31,1,18,0,0,0,244.42,246.8,232.24
2019,4,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Ndërmarrje shoq.,PRISHTINË,1,4,4,0,4,0,0,0,0,1,0,0,0,2,0,1,0,0,0,314.29,314.29,
2019,4,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,OBILIQ,2,9,9,0,9,0,0,0,0,1,0,6,0,2,0,0,0,0,0,308.89,308.89,
2019,4,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,RAHOVEC,2,4,4,0,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,185,190,170
2019,5,Arsimi,SH.P.K.,ISTOG,4,15,12,3,9,6,0,1,0,2,2,2,0,2,3,1,1,1,0,184.55,163.33,210
2019,5,Arsimi,Individual,FERIZAJ,18,76,68,8,40,36,0,3,5,10,10,7,13,11,6,9,2,0,0,166.11,160.51,172.34
2019,5,Ndertimtaria,Individual,GRAÇANICË,2,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,200,200,200
2019,5,Industria perpunuese,Ndërmarrje shoq.,PODUJEVË,1,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,380.95,,380.95
2019,5,Industria perpunuese,SH.P.K.,SUHAREKË,47,1055,"1,025",30,766,285,4,99,75,215,62,139,71,156,46,154,31,3,0,366.97,391.91,285.82
2019,5,Industria perpunuese,SH.P.K.,MALISHEVË,23,142,133,9,119,22,1,29,5,43,5,28,7,17,4,2,1,0,0,294.65,305.46,226.89
2019,5,Industria perpunuese,Kompani e huaj,PRISHTINË,6,13,12,1,9,1,3,1,0,3,0,1,1,0,0,4,0,0,0,767.93,688.52,217.08
2019,5,Informimi dhe komunikimi,Kompani e huaj,PRIZREN,1,4,4,0,2,2,0,0,0,1,1,1,0,0,1,0,0,0,0,300,350,250
2019,5,Informimi dhe komunikimi,Individual,PRISHTINË,52,156,142,14,93,59,4,15,13,46,20,18,17,10,6,3,2,1,1,470.75,544.68,366.47
2019,5,Transporti dhe magazinimi,SH.P.K.,RAHOVEC,8,30,30,0,29,1,0,2,0,8,0,9,0,6,0,4,1,0,0,281.67,282.76,250
2019,5,Aktivitetet e patundshmerise,SH.P.K.,PEJË,2,6,6,0,3,3,0,0,0,1,2,1,0,0,0,1,1,0,0,346.36,416.67,276.05
2019,5,Aktivitetet e tjera sherbyese,SH.P.K.,KAÇANIK,2,4,4,0,1,3,0,1,2,0,0,0,1,0,0,0,0,0,0,165,150,170
2019,5,"Artet, Argetimi dhe rekreacioni",OJQ,SHTIME,2,5,5,0,5,0,0,2,0,1,0,1,0,1,0,0,0,0,0,405.34,405.34,
2019,5,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,KAMENICË,21,77,75,2,42,35,0,6,4,13,13,5,5,7,6,7,4,4,3,193.75,197.2,189.71
2019,5,Aktivitetet financiare dhe te sigurimit,SH.P.K.,PEJË,2,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,185,170,200
2019,5,Aktivitetet financiare dhe te sigurimit,SH.P.K.,RAHOVEC,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170,170,
2019,5,Aktivitetet financiare dhe te sigurimit,Shoqëri akcionare,GRAÇANICË,1,27,26,1,12,15,0,2,4,4,8,6,2,0,1,0,0,0,0,439.67,553.53,348.57
2019,5,Aktivitetet financiare dhe te sigurimit,Individual,MITROVICË,1,3,3,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,366.67,366.67,
2019,5,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,PODUJEVË,7,12,11,1,9,3,0,1,0,6,2,2,1,0,0,0,0,0,0,282.89,292.74,253.33
2019,5,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,GRAÇANICË,11,98,88,10,51,42,5,8,4,28,22,11,12,3,4,0,0,1,0,676.79,822.81,491.49
2019,5,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,DEÇAN,64,349,345,4,216,133,0,42,34,104,41,43,26,19,24,8,8,0,0,305.05,302.89,308.55
2019,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,FERIZAJ,4,46,41,5,43,3,0,9,0,12,1,15,1,5,1,2,0,0,0,627,640.55,432.72
2019,5,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,PRIZREN,1,6,6,0,4,2,0,1,1,2,0,1,0,0,1,0,0,0,0,404.43,385.36,442.57
2019,6,Arsimi,Organizata Buxhetore,GJAKOVË,1,10,9,1,6,4,0,4,4,1,0,1,0,0,0,0,0,0,0,85,65,115
2019,6,Arsimi,Organizata Buxhetore,PRISHTINË,3,46,27,19,28,17,1,0,0,3,5,7,4,12,6,5,2,1,0,628.78,705.44,507.16
2019,6,Arsimi,Individual,SKENDERAJ,5,9,8,1,4,5,0,0,1,3,0,0,1,0,3,1,0,0,0,167.7,112.12,212.16
2019,6,Ndertimtaria,SH.P.K.,NOVOBËRDË,1,6,6,0,6,0,0,2,0,4,0,0,0,0,0,0,0,0,0,177.5,177.5,
2019,6,Person Fizik,Person fizik,VUSHTRRI,46,164,161,3,121,43,0,23,7,45,12,34,14,13,8,6,2,0,0,232.59,227.47,246.88
2019,6,Industria perpunuese,Ndërmarrje nën menaxhim të AKP-së,GJAKOVË,2,21,21,0,16,5,0,0,0,1,0,0,0,4,0,11,5,0,0,191.96,193.87,185.85
2019,6,Industria perpunuese,SH.P.K.,PODUJEVË,42,367,361,6,258,108,1,38,24,73,25,68,32,55,22,24,5,0,0,288.84,311.72,235.91
2019,6,Industria perpunuese,SH.P.K.,LEPOSAVIQ,4,10,10,0,5,3,2,0,0,0,1,3,1,0,1,2,0,0,0,170.81,169.24,173.97
2019,6,Informimi dhe komunikimi,Individual,ISTOG,2,8,8,0,7,1,0,1,0,4,1,2,0,0,0,0,0,0,0,313.1,330.69,190
2019,6,Informimi dhe komunikimi,SH.P.K.,KAÇANIK,2,3,3,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,223.33,223.33,
2019,6,Transporti dhe magazinimi,Individual,DEÇAN,5,11,11,0,10,1,0,3,1,1,0,4,0,1,0,1,0,0,0,226.36,232,170
2019,6,Transporti dhe magazinimi,Ortakëria e përgj.,PODUJEVË,1,3,3,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,200,200,
2019,6,Transporti dhe magazinimi,SH.P.K.,MALISHEVË,1,2,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,400,400,
2019,6,Transporti dhe magazinimi,SH.P.K.,NOVOBËRDË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,200,
2019,6,Aktivitetet e tjera sherbyese,Individual,VUSHTRRI,23,41,41,0,21,18,2,5,7,10,5,6,5,0,0,0,1,0,0,205.16,193.13,186.43
2019,6,Akomodimi dhe sherbimi ushqimor,SH.P.K.,MAMUSHË,1,6,6,0,5,1,0,2,0,2,0,1,1,0,0,0,0,0,0,213.33,216,200
2019,6,"Artet, Argetimi dhe rekreacioni",Individual,LIPJAN,6,11,10,1,9,2,0,3,0,5,1,1,0,0,1,0,0,0,0,200,205.56,175
2019,6,Aktivitetet financiare dhe te sigurimit,Individual,DEÇAN,3,11,11,0,2,9,0,0,2,2,6,0,0,0,1,0,0,0,0,289.22,373.97,270.39
2019,6,Sherbimet administrative dhe mbeshtetese,Individual,GJAKOVË,16,46,45,1,35,11,0,8,1,14,4,7,2,5,1,0,3,1,0,245.24,258.58,202.81
2019,6,Sherbimet administrative dhe mbeshtetese,SH.P.K.,SHTËRPCË,1,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,235,235,
2019,6,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,GJILAN,59,225,212,13,157,67,1,24,18,63,36,30,4,20,7,20,2,0,0,350.02,365.35,315.06
2019,6,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,GRAÇANICË,11,94,89,5,49,40,5,9,5,27,21,10,11,2,3,0,0,1,0,715.25,851.84,513.45
2019,6,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,SHTIME,3,16,15,1,3,11,2,0,3,1,5,0,3,2,0,0,0,0,0,310.63,273.33,304.55
2019,6,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,GJAKOVË,69,206,149,57,59,146,1,2,9,21,51,12,36,6,31,15,18,3,1,391.49,593.46,295.71
2019,6,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,FERIZAJ,5,37,34,3,30,7,0,4,1,9,4,7,1,5,1,5,0,0,0,315.3,305.02,359.35
2019,6,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,SHTËRPCË,1,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,262.95,262.95,
2019,6,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,MITROVICË,1,20,20,0,12,8,0,3,3,5,1,4,4,0,0,0,0,0,0,362.32,350,380.79
2019,6,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,PRISHTINË,40,80862,"79,613","1,249",45787,34746,329,906,1132,7574,8343,12381,10042,12320,8494,12533,6723,73,12,618.18,659.23,559.48
2019,6,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Kompani e huaj,LIPJAN,2,3,3,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,768.87,768.87,
2019,6,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,MITROVICË VERIORE,7,12,12,0,4,8,0,0,1,2,3,2,3,0,1,0,0,0,0,190.83,217.5,177.5
2019,6,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,PEJË,3,8,8,0,7,1,0,1,0,5,0,1,0,0,1,0,0,0,0,173.75,174.29,170
2019,6,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,VITI,4,11,11,0,9,2,0,1,1,5,0,2,1,1,0,0,0,0,0,228,235,200
2019,6,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,HANI I ELEZIT,1,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,200,200,
2019,7,Person Fizik,Person fizik,KAÇANIK,10,84,84,0,73,10,1,10,1,20,2,21,4,16,3,6,0,0,0,419.8,440.75,283.89
2019,7,Person Fizik,Person fizik,RAHOVEC,27,112,105,7,87,25,0,30,4,22,9,18,7,10,3,7,2,0,0,263.12,277.77,212.16
2019,7,Person Fizik,Person fizik,VUSHTRRI,45,163,161,2,121,42,0,25,7,44,12,34,14,12,8,6,1,0,0,233.95,227.82,251.47
2019,7,Mungon aktiviteti, Bashkësi Fetare,VITI,1,37,24,13,37,0,0,3,0,10,0,11,0,5,0,2,0,6,0,329.96,329.96,
2019,7,Industria perpunuese,SH.P.K.,HANI I ELEZIT,7,501,499,2,460,26,15,11,1,46,6,48,5,121,10,234,4,0,0,1092.89,1078.35,907.93
2019,7,Informimi dhe komunikimi,SH.P.K.,SHTIME,4,14,12,2,10,4,0,3,1,2,3,2,0,2,0,1,0,0,0,444.86,470.71,380.24
2019,4,Aktivitetet financiare dhe te sigurimit,Kompani sigurimi,PRISHTINË,5,690,652,38,400,280,10,36,28,109,115,113,80,81,41,55,16,6,0,1026.86,1178.08,794.45
2019,4,Sherbimet administrative dhe mbeshtetese,SH.P.K.,FERIZAJ,38,136,134,2,84,52,0,12,13,36,18,25,11,8,8,3,2,0,0,279.01,293.31,256.17
2019,4,Sherbimet administrative dhe mbeshtetese,SH.P.K.,HANI I ELEZIT,1,23,23,0,22,1,0,5,0,9,1,8,0,0,0,0,0,0,0,425.59,419.53,558.83
2019,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GJAKOVË,13,112,69,43,42,70,0,3,10,7,20,9,18,9,20,11,1,3,1,217.33,288.48,175.48
2019,4,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,GLLOGOC,20,43,31,12,17,26,0,1,7,7,7,3,7,4,1,2,4,0,0,203.25,219.94,192.33
2019,4,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",SH.P.K.,GJILAN,1,26,25,1,17,3,6,0,0,5,0,4,2,2,1,6,0,0,0,1341.67,740.35,471.57
2019,4,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,DRAGASH,10,64,64,0,61,3,0,7,0,17,1,10,0,22,1,5,1,0,0,247.62,244.23,316.67
2019,4,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,GLLOGOC,1,25,25,0,23,2,0,1,0,13,0,3,2,6,0,0,0,0,0,289.82,291.37,271.97
2019,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,GJILAN,3,152,147,5,136,16,0,1,0,18,7,27,5,48,3,42,1,0,0,415.5,409.88,463.29
2019,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,GLLOGOC,1,11,11,0,8,3,0,0,0,0,2,4,1,2,0,2,0,0,0,415.47,476.3,253.24
2019,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,PODUJEVË,2,3,3,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,180,180,
2019,4,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,MALISHEVË,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200,200,
2019,5,Ndertimtaria,SH.P.K.,GJILAN,112,706,670,36,618,85,3,81,15,158,36,160,19,155,12,62,3,2,0,297.27,298.37,292.18
2019,5,Ndertimtaria,SH.P.K.,GLLOGOC,40,318,312,6,297,21,0,61,2,119,6,75,9,30,2,11,2,1,0,326.75,329.6,287
2019,5,Ndertimtaria,Individual,NOVOBËRDË,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,215.79,215.79,
2019,5,Ndertimtaria,Ortakëria e përgj.,PRISHTINË,6,1005,"1,000",5,603,51,351,62,7,175,17,182,15,140,10,42,2,2,0,2116.74,938.17,734.57
2019,5,Person Fizik,Person fizik,KAÇANIK,10,81,81,0,70,10,1,10,1,17,2,21,4,16,3,6,0,0,0,416.37,437.67,283.89
2019,5,Mungon aktiviteti, Bashkësi Fetare,VITI,1,37,24,13,37,0,0,3,0,9,0,11,0,5,0,2,0,7,0,319.57,319.57,
