Viti Godina Year,"Muaji 
Mesec
Month","PERSHKRIMI I SEKTORIT
OPIS SEKTORA
SECTOR DESCRIPTION","Statusi i regjistrimit 
Status registracije Registration status",Komuna Opstina Municipality,"Nr Tatimp 
Poreski obveznik 
Number of Taxpayers","Nr Puns
Broj zaposlenih 
Number of  employees",Primar Primarna Primary,Sekondar Sekundarna Secondary,"Meshkuj
Muskarci 
Men (M).","Femra
Zenske
Women (F)","Pa Verif 
Neprovereno 
Unverified",M 15-24,F 15-24,M 25-34,F 25-34,M 35-44,F 35-44,M 45-54,F 45-54,M 55-64,F 55-64,M 65+,F 65+,"Mesat. Pages
Prosecna plata
Average Wage","Mesat. Meshk 
Prosecni M.
Average M.","Mesat. Fem.
Prosecni F. Average F."
2022,11,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,FERIZAJ,23,122,119,3,78,44,0,20,11,24,11,18,9,10,9,5,4,1,0,343.9,399.58,245.21
2022,11,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,GJAKOVË,16,70,63,7,38,32,0,9,2,11,7,8,8,5,10,5,5,0,0,277.04,310.07,237.81
2022,11,Bujqesia;Pylltaria dhe Peshkimi,Kooperativa Bujq.,PRIZREN,2,8,7,1,7,1,0,1,0,1,1,3,0,1,0,1,0,0,0,262.5,275.71,170
2022,11,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,GRAÇANICË,3,22,22,0,15,7,0,1,0,6,3,1,1,5,2,2,1,0,0,548.53,647.68,336.07
2022,11,Aktivitetet financiare dhe te sigurimit,Ortakëria e përgj.,PEJË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,200,
2022,11,Aktivitetet financiare dhe te sigurimit,SH.P.K.,ZVEÇAN,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,182.89,182.89,
2022,11,Aktivitetet financiare dhe te sigurimit,OJQ,GJAKOVË,4,20,15,5,17,3,0,0,0,4,1,1,1,5,1,6,0,1,0,548.9,577.52,386.71
2022,11,Aktivitetet financiare dhe te sigurimit,Individual,MALISHEVË,1,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,200,200,200
2022,11,Aktivitetet financiare dhe te sigurimit,Ortakëria e përgj.,PRISHTINË,1,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,171.92,,171.92
2022,11,Aktivitetet financiare dhe te sigurimit,Organizata Buxhetore,PRISHTINË,3,259,247,12,121,138,0,0,2,23,45,50,43,36,27,8,19,4,2,1511.25,1580.28,1450.72
2022,11,Sherbimet administrative dhe mbeshtetese,SH.P.K.,DRAGASH,1,12,12,0,10,2,0,2,1,5,0,0,0,3,1,0,0,0,0,415,423,375
2022,11,Sherbimet administrative dhe mbeshtetese,Individual,MALISHEVË,6,10,10,0,7,3,0,2,0,2,3,1,0,2,0,0,0,0,0,245,224.29,293.33
2022,11,Sherbimet administrative dhe mbeshtetese,Individual,SKENDERAJ,4,11,9,2,7,4,0,1,2,3,0,2,0,0,1,1,1,0,0,239.09,185.71,332.5
2022,11,Sherbimet administrative dhe mbeshtetese,SH.P.K.,ZUBIN POTOK,1,16,16,0,5,11,0,0,3,1,2,2,2,1,3,1,1,0,0,429.23,534.77,381.25
2022,11,Sherbimet administrative dhe mbeshtetese,Individual,FUSHË KOSOVË,5,8,8,0,4,4,0,1,0,0,1,3,3,0,0,0,0,0,0,341.84,351.31,332.38
2022,11,"Aktivitetet profesionale, shkencore dhe teknike",Individual,KAMENICË,6,17,16,1,15,1,1,0,0,8,1,5,0,1,0,1,0,0,0,257.41,257.4,250
2022,11,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,GRAÇANICË,17,121,105,16,61,59,1,6,15,22,19,21,13,3,8,6,4,3,0,771.36,923.3,621.44
2022,11,"Aktivitetet profesionale, shkencore dhe teknike",Kompani e huaj,FUSHË KOSOVË,3,10,10,0,9,1,0,1,0,3,1,5,0,0,0,0,0,0,0,2047.13,2186.5,792.75
2022,11,Aktivitetet e trupave dhe organizatave nderkombetare,Agjension i Huaj Qeveritar,PEJË,1,151,151,0,83,68,0,3,0,5,4,16,16,34,24,25,24,0,0,705.44,740.03,663.22
2022,11,Aktivitetet e trupave dhe organizatave nderkombetare,OJQ,GJAKOVË,1,108,107,1,80,28,0,7,10,22,11,19,3,17,2,15,2,0,0,636.81,650.67,597.21
2022,11,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,PODUJEVË,13,48,41,7,20,28,0,2,9,5,11,6,6,4,2,2,0,1,0,338.9,426.75,276.14
2022,11,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,SUHAREKË,8,41,28,13,18,23,0,4,12,7,5,1,4,4,1,2,1,0,0,486.71,647.11,361.18
2022,11,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GRAÇANICË,11,384,302,82,153,213,18,12,63,29,68,39,42,44,25,15,7,14,8,1186.5,1894.86,600.78
2022,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,GLLOGOC,1,3,3,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,215.8,215.8,215.8
2022,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,RAHOVEC,1,24,24,0,8,16,0,0,1,5,13,2,2,1,0,0,0,0,0,388.33,387.5,388.75
2022,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,PODUJEVË,1,6,6,0,5,1,0,0,0,0,0,3,1,2,0,0,0,0,0,200,200,200
2022,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,SUHAREKË,1,3,3,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,330.56,,330.56
2022,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Kompani e huaj,VUSHTRRI,1,17,17,0,14,3,0,0,0,1,2,7,1,6,0,0,0,0,0,1070.2,1155.71,671.11
2022,11,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,HANI I ELEZIT,1,8,8,0,3,5,0,1,2,0,2,2,0,0,1,0,0,0,0,438.4,510,395.44
2022,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,ISTOG,3,116,116,0,37,79,0,16,39,9,15,8,8,3,13,1,4,0,0,353.96,407.4,328.93
2022,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,GRAÇANICË,1,3,3,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,264,264,
2022,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,LEPOSAVIQ,8,14,14,0,6,8,0,2,1,2,4,2,1,0,2,0,0,0,0,221.29,254.67,196.25
2022,11,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,ZUBIN POTOK,2,5,5,0,3,2,0,0,0,2,0,1,1,0,1,0,0,0,0,274.96,274.94,275
2022,10,"Artet, Argetimi dhe rekreacioni",SH.P.K.,GRAÇANICË,3,6,6,0,4,2,0,0,0,4,0,0,2,0,0,0,0,0,0,462.33,443.49,500
2022,10,"Artet, Argetimi dhe rekreacioni",Individual,MALISHEVË,4,24,24,0,18,6,0,6,1,8,3,3,1,1,1,0,0,0,0,328.98,369.9,206.23
2022,10,"Artet, Argetimi dhe rekreacioni",OJQ,PRISHTINË,2,21,21,0,19,2,0,5,0,6,1,5,1,1,0,1,0,1,0,612.65,614.75,592.68
2022,10,Bujqesia;Pylltaria dhe Peshkimi,Individual,PRIZREN,36,72,72,0,41,31,0,10,5,10,3,11,10,7,9,3,4,0,0,225.1,226.01,223.89
2022,10,Bujqesia;Pylltaria dhe Peshkimi,Ortakëria e përgj.,PRIZREN,1,4,4,0,4,0,0,0,0,1,0,2,0,1,0,0,0,0,0,287.5,287.5,
2022,10,Bujqesia;Pylltaria dhe Peshkimi,Individual,GRAÇANICË,3,28,28,0,14,14,0,1,2,6,4,5,4,1,3,0,1,1,0,270,335,214.29
2022,10,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,PRISHTINË,35,196,182,14,112,76,8,18,8,35,17,27,22,21,24,9,5,2,0,419.39,458.29,385.35
2022,10,Aktivitetet financiare dhe te sigurimit,Individual,MITROVICË,3,4,4,0,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,414.28,393.38,476.96
2022,10,Sherbimet administrative dhe mbeshtetese,SH.P.K.,DEÇAN,4,8,7,1,7,1,0,1,0,3,1,2,0,1,0,0,0,0,0,372.3,362.26,442.56
2022,10,Sherbimet administrative dhe mbeshtetese,Individual,DRAGASH,3,7,7,0,5,2,0,0,1,1,0,2,0,1,1,1,0,0,0,175,175,
2022,10,Sherbimet administrative dhe mbeshtetese,SH.P.K.,PRIZREN,43,286,279,7,198,86,2,24,9,48,27,49,30,45,15,31,5,1,0,320.9,325.78,309.58
2022,10,Sherbimet administrative dhe mbeshtetese,Individual,PODUJEVË,11,24,22,2,18,6,0,1,0,7,3,6,0,4,2,0,1,0,0,258.85,255.74,267.15
2022,10,Sherbimet administrative dhe mbeshtetese,Individual,SUHAREKË,7,21,14,7,16,5,0,1,0,3,0,4,2,7,2,1,1,0,0,270.48,276.88,250
2022,10,Sherbimet administrative dhe mbeshtetese,Shoqëri akcionare,VUSHTRRI,1,171,168,3,139,32,0,9,1,24,4,38,14,40,10,28,3,0,0,333.52,334.74,328.22
2022,10,Sherbimet administrative dhe mbeshtetese,Individual,SKENDERAJ,4,12,10,2,8,4,0,1,2,3,0,2,0,0,1,2,1,0,0,229.17,183.75,320
2022,10,Sherbimet administrative dhe mbeshtetese,SH.P.K.,MITROVICË VERIORE,3,10,10,0,10,0,0,0,0,2,0,2,0,6,0,0,0,0,0,183.5,183.5,
2022,10,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,DEÇAN,11,70,65,5,49,21,0,7,3,26,10,7,2,2,3,6,3,1,0,394.67,398.7,385.25
2022,10,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,LIPJAN,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,289.08,328.15,
2022,10,"Aktivitetet profesionale, shkencore dhe teknike",Individual,KLLOKOT,1,4,4,0,3,1,0,1,0,1,0,0,1,1,0,0,0,0,0,245,200,380
2022,10,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,MITROVICË,1,2,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,323.48,323.48,
2022,10,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,NOVOBËRDË,2,6,6,0,5,1,0,1,0,1,1,2,0,1,0,0,0,0,0,298.33,282,380
2022,10,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GJILAN,61,259,187,72,108,145,6,10,28,34,54,24,35,20,17,15,10,5,1,323.09,384.89,275.66
2022,10,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,SUHAREKË,8,20,18,2,9,11,0,2,3,5,5,0,1,0,1,2,1,0,0,404.27,496.12,329.12
2022,10,Aktivitetet e shendetit te njeriut dhe te punes sociale,Shoqëri akcionare,PRISHTINË,1,3,2,1,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,141.83,122,151.75
2022,10,"Furnizimi me rryme, gaz, avull dhe  ajer te kondicionuar",Kompani e huaj,PRISHTINË,3,10,10,0,9,0,1,0,0,6,0,2,0,1,0,0,0,0,0,1963.14,1934.38,
2022,10,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,OJQ,LIPJAN,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,66.67,66.67,
2022,10,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,PARTESH,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170,170,
2022,10,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Kompani e huaj,VUSHTRRI,1,17,17,0,14,3,0,0,0,1,2,7,1,6,0,0,0,0,0,1081.67,1148.6,769.33
2022,10,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,MALISHEVË,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,400,,400
2022,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,DRAGASH,1,32,32,0,25,6,1,9,0,5,2,7,0,4,4,0,0,0,0,406.37,421.18,351.99
2022,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,GLLOGOC,1,25,25,0,19,6,0,4,1,6,4,4,1,5,0,0,0,0,0,325.94,331.26,309.08
2022,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,KAÇANIK,103,252,247,5,171,79,2,30,11,55,19,48,26,15,17,22,6,1,0,229.97,237.23,215.39
2022,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Kompani e huaj,GRAÇANICË,2,6,6,0,2,4,0,0,1,1,2,1,1,0,0,0,0,0,0,517.28,821.99,364.92
2022,10,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,VITI,3,14,14,0,13,1,0,4,0,3,0,3,1,3,0,0,0,0,0,328.57,326.92,350
2022,10,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,DEÇAN,1,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,200,200,
2022,10,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Individual,PRIZREN,1,3,3,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,627.49,675.79,603.34
2022,10,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Shoqëri akcionare,PRISHTINË,2,1415,"1,408",7,1221,193,1,51,4,192,43,269,69,397,47,312,30,0,0,598.4,594.8,620.75
2022,10,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Shoqëri akcionare,HANI I ELEZIT,1,27,25,2,22,4,1,4,0,6,3,4,1,3,0,4,0,1,0,330.04,346.35,238.14
2022,11,Arsimi,Ortakëria e përgj.,LIPJAN,1,268,250,18,62,179,27,12,41,28,83,12,24,6,20,3,11,1,0,464.84,496.98,419.44
2022,11,Arsimi,Individual,MITROVICË VERIORE,1,3,3,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,180,180,
2022,11,Ndertimtaria,Individual,ISTOG,21,88,87,1,79,9,0,15,1,39,5,15,1,7,2,3,0,0,0,313.61,310.4,341.11
2022,11,Ndertimtaria,SH.P.K.,KLINË,47,384,373,11,253,129,2,50,4,90,16,67,30,34,44,12,35,0,0,376.18,400.85,328.96
2022,11,Ndertimtaria,SH.P.K.,GJILAN,138,855,800,55,745,107,3,107,13,193,40,152,31,183,21,105,1,5,1,349.63,353.31,327.88
2022,11,Ndertimtaria,Individual,GJILAN,48,144,142,2,128,16,0,26,3,38,5,22,2,27,5,15,1,0,0,301.71,292.71,373.75
2022,11,Ndertimtaria,SH.P.K.,OBILIQ,18,212,201,11,182,28,2,33,4,70,14,50,6,22,2,6,2,1,0,697.7,684.65,802.23
2022,11,Ndertimtaria,Individual,KLLOKOT,1,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,182.89,182.89,
2022,11,Ndertimtaria,SH.P.K.,MAMUSHË,2,12,12,0,9,3,0,5,0,2,2,1,1,1,0,0,0,0,0,279.17,288.89,250
2022,11,Ndertimtaria,Individual,PARTESH,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170,170,
2022,11,Person Fizik,Person fizik,KLLOKOT,1,8,8,0,5,3,0,3,0,1,2,1,0,0,1,0,0,0,0,248.75,239,265
2022,11,Person Fizik,Person fizik,KAMENICË,8,32,29,3,18,14,0,3,4,6,5,4,1,3,2,2,2,0,0,361.07,264.33,485.43
2022,11,Mungon aktiviteti,Parti Politike,PRIZREN,1,3,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,372.91,383.92,350.88
2022,11,Mungon aktiviteti,Zyrë ndërlidhëse,PRIZREN,1,5,5,0,2,3,0,0,0,0,2,1,0,1,1,0,0,0,0,1121.6,1184.5,1079.67
2022,11,Industria nxjerrese,SH.P.K.,GJAKOVË,9,74,65,9,65,9,0,7,0,14,2,23,2,12,3,9,2,0,0,433.7,433.34,436.3
2022,11,Industria perpunuese,SH.P.K.,JUNIK,2,8,7,1,6,2,0,1,0,1,0,3,0,1,2,0,0,0,0,565.85,616.38,414.25
2022,11,Industria perpunuese,Individual,MAMUSHË,9,42,42,0,37,5,0,9,1,8,3,11,1,7,0,2,0,0,0,261.38,263.62,244.8
2022,11,Industria perpunuese,Ortakëria e përgj.,PRISHTINË,11,91,91,0,46,44,1,9,19,18,10,11,7,5,6,2,2,1,0,408.21,470.88,343.77
2022,11,Informimi dhe komunikimi,Kompani e huaj,PEJË,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
2022,11,Informimi dhe komunikimi,SH.P.K.,DEÇAN,6,29,27,2,18,11,0,4,0,9,6,3,4,1,0,1,1,0,0,342.18,352.14,325.89
2022,11,Informimi dhe komunikimi,SH.P.K.,MALISHEVË,7,68,63,5,35,32,1,7,11,16,9,9,7,1,4,2,0,0,1,479.07,578.25,382.88
2022,11,Transporti dhe magazinimi,Ortakëria e përgj.,PEJË,1,3,3,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,290.7,290.7,
2022,11,Transporti dhe magazinimi,SH.P.K.,MITROVICË VERIORE,3,9,9,0,7,2,0,0,1,2,0,3,0,1,0,0,1,1,0,310.92,295.64,364.42
2022,11,Aktivitetet e patundshmerise,SH.P.K.,FERIZAJ,14,54,47,7,31,22,1,7,5,3,12,6,1,10,3,5,1,0,0,620.85,752.17,433.3
2022,11,Aktivitetet e patundshmerise,SH.P.K.,GLLOGOC,1,2,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,250,250,
2022,11,Aktivitetet e patundshmerise,SH.P.K.,GRAÇANICË,5,15,14,1,10,5,0,5,0,4,3,0,1,1,1,0,0,0,0,850.51,670.3,1210.93
2022,11,Aktivitetet e tjera sherbyese,Individual,DRAGASH,7,9,9,0,9,0,0,2,0,3,0,3,0,0,0,1,0,0,0,226.67,226.67,
2022,11,Aktivitetet e tjera sherbyese,OJQ,GJAKOVË,11,79,61,18,49,30,0,10,10,24,11,6,4,7,0,2,5,0,0,307.32,293.04,330.64
2022,11,Aktivitetet e tjera sherbyese,OJQ,RANILLUG,1,3,3,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,433.33,700,300
2022,11,Akomodimi dhe sherbimi ushqimor,Individual,KLINË,36,109,105,4,78,31,0,26,8,32,6,8,6,6,8,6,3,0,0,247.87,233.53,283.96
2022,11,Akomodimi dhe sherbimi ushqimor,SH.P.K.,KAÇANIK,12,54,53,1,37,17,0,9,3,11,9,10,5,7,0,0,0,0,0,192.83,190.97,196.88
2022,11,Akomodimi dhe sherbimi ushqimor,Individual,KAMENICË,28,88,87,1,52,34,2,14,4,21,10,12,13,4,7,1,0,0,0,235.16,226.68,234.72
2022,11,Akomodimi dhe sherbimi ushqimor,Individual,MITROVICË,71,315,312,3,239,74,2,78,7,83,20,48,22,19,18,11,7,0,0,210.94,210.31,212.6
2022,11,"Artet, Argetimi dhe rekreacioni",SH.P.K.,PEJË,10,19,19,0,12,7,0,2,3,0,0,5,2,3,2,2,0,0,0,232.61,243.33,214.24
2022,11,"Artet, Argetimi dhe rekreacioni",Organizata Buxhetore,GJILAN,1,9,8,1,6,3,0,0,1,2,1,4,0,0,0,0,0,0,1,666.89,439,1122.67
2022,11,"Artet, Argetimi dhe rekreacioni",SH.P.K.,KAÇANIK,2,10,10,0,8,2,0,2,0,3,2,1,0,2,0,0,0,0,0,379.64,385.36,356.76
2022,11,"Artet, Argetimi dhe rekreacioni",SH.P.K.,KLLOKOT,1,7,7,0,6,1,0,1,0,2,1,1,0,2,0,0,0,0,0,307.14,308.33,300
2022,11,"Artet, Argetimi dhe rekreacioni",Individual,VUSHTRRI,3,5,5,0,4,1,0,2,0,2,1,0,0,0,0,0,0,0,0,248,235,300
2022,11,"Artet, Argetimi dhe rekreacioni",Organizata Buxhetore,PRISHTINË,2,13,8,5,10,3,0,0,0,0,1,1,2,6,0,2,0,1,0,295.13,313.49,233.92
2022,11,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,PEJË,30,149,144,5,97,52,0,24,10,35,13,20,13,9,14,8,2,1,0,410.34,429.13,373.88
2022,11,Bujqesia;Pylltaria dhe Peshkimi,Individual,KLINË,13,31,29,2,16,15,0,5,1,6,4,1,2,1,6,3,2,0,0,244.95,285.34,201.88
2022,11,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,DRAGASH,3,7,7,0,3,4,0,0,0,0,0,2,2,1,2,0,0,0,0,204.29,213.33,197.5
2022,11,Bujqesia;Pylltaria dhe Peshkimi,SH.P.K.,RAHOVEC,7,9,7,2,7,2,0,1,0,3,1,2,1,0,0,1,0,0,0,313.91,318.55,300
2022,11,Aktivitetet financiare dhe te sigurimit,SH.P.K.,PODUJEVË,4,7,7,0,3,4,0,2,0,0,3,1,1,0,0,0,0,0,0,242.86,263.33,227.5
2022,11,Aktivitetet financiare dhe te sigurimit,SH.P.K.,SUHAREKË,3,120,115,5,45,75,0,9,17,20,37,13,11,2,8,1,2,0,0,429.12,540.59,362.24
2022,11,Aktivitetet financiare dhe te sigurimit,SH.P.K.,VUSHTRRI,3,6,4,2,2,4,0,0,1,1,1,1,1,0,1,0,0,0,0,276.76,230.27,300
2022,11,Sherbimet administrative dhe mbeshtetese,Individual,OBILIQ,1,2,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,270.94,,270.94
2022,11,Sherbimet administrative dhe mbeshtetese,Individual,RAHOVEC,4,9,9,0,2,7,0,1,0,0,5,0,0,0,1,1,1,0,0,287.5,275,291.67
2022,11,Sherbimet administrative dhe mbeshtetese,SH.P.K.,HANI I ELEZIT,2,11,11,0,11,0,0,1,0,5,0,5,0,0,0,0,0,0,0,518.17,518.17,
2022,11,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,KLINË,1,5,5,0,5,0,0,2,0,1,0,0,0,0,0,1,0,1,0,381.51,381.51,
2022,11,"Aktivitetet profesionale, shkencore dhe teknike",Individual,LIPJAN,15,34,31,3,11,23,0,2,4,2,12,4,2,1,3,2,2,0,0,397.68,392.19,400.31
2022,11,"Aktivitetet profesionale, shkencore dhe teknike",Ortakëria e përgj.,PRIZREN,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,215.79,,215.79
2022,11,"Aktivitetet profesionale, shkencore dhe teknike",Individual,SUHAREKË,27,78,73,5,52,26,0,13,4,23,11,7,5,3,4,6,2,0,0,276.11,285.33,257.67
2022,11,"Aktivitetet profesionale, shkencore dhe teknike", Përfaqësues Fiskal,PRISHTINË,1,31,27,4,20,11,0,0,0,0,1,7,4,9,5,4,1,0,0,2675.91,2572.64,2863.68
2022,11,"Aktivitetet profesionale, shkencore dhe teknike",SH.P.K.,SKENDERAJ,6,21,19,2,17,4,0,8,1,8,0,0,2,1,1,0,0,0,0,417.92,457.74,248.71
2022,11,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,VITI,17,35,23,12,15,20,0,1,4,5,7,5,3,4,4,0,2,0,0,202.29,232.67,179.5
2022,11,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,DEÇAN,2,9,7,2,6,3,0,1,0,4,2,0,1,0,0,1,0,0,0,405.69,466.87,283.33
2022,10,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,RAHOVEC,1,3,1,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,300,350,200
2022,10,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,SHTËRPCË,1,3,2,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,190,190,
2022,10,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,KAÇANIK,2,3,3,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,416.67,416.67,
2022,10,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Organizata Buxhetore,GRAÇANICË,1,6,6,0,4,2,0,0,0,1,2,1,0,2,0,0,0,0,0,366.67,342.5,415
2022,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SH.P.K.,GJILAN,472,2849,"2,744",105,1687,1144,18,321,386,533,349,381,200,293,154,149,52,10,3,366.96,386.36,337.83
2022,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,RAHOVEC,1,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,404.42,404.42,
2022,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,PRISHTINË,991,2789,"2,675",114,1594,1175,20,299,273,519,329,432,296,228,194,102,79,14,4,369.54,389.25,338.32
2022,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Ortakëria e përgj.,FUSHË KOSOVË,1,6,6,0,5,1,0,0,0,3,1,1,0,0,0,1,0,0,0,463.52,490.6,328.15
2022,10,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,Individual,MITROVICË VERIORE,9,13,13,0,4,9,0,0,1,1,1,1,5,2,2,0,0,0,0,203.08,225,193.33
2022,10,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,Shoqëri akcionare,MITROVICË,2,537,532,5,482,53,2,13,3,59,18,107,10,158,14,145,8,0,0,484.03,479.4,523.27
2022,10,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,SH.P.K.,HANI I ELEZIT,1,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,400,400,
2022,11,Arsimi,SH.P.K.,PODUJEVË,8,28,22,6,12,16,0,0,2,5,10,4,1,2,3,1,0,0,0,161.46,158.66,163.57
2022,11,Arsimi,SH.P.K.,MITROVICË,10,31,29,2,19,12,0,1,5,7,4,3,1,5,2,3,0,0,0,214.7,216.81,211.36
2022,11,Arsimi,Zyrë ndërlidhëse,PRISHTINË,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1377.55,1377.55,
2022,11,Ndertimtaria,SH.P.K.,VITI,49,159,152,7,145,13,1,31,1,49,8,35,3,22,1,8,0,0,0,270.27,270.77,235.46
2022,11,Ndertimtaria,Ortakëria e përgj.,VITI,1,10,10,0,9,1,0,1,0,0,0,2,0,3,0,3,1,0,0,185,177.78,250
2022,11,Ndertimtaria,Individual,LIPJAN,34,136,129,7,115,21,0,23,1,31,7,27,10,25,1,9,2,0,0,300.98,291.92,349.76
2022,11,Ndertimtaria,Tjeter,PRISHTINË,1,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,200,200,200
2022,11,Ndertimtaria,SH.P.K.,SKENDERAJ,24,400,380,20,362,36,2,67,4,102,13,90,13,69,4,33,2,1,0,579,593.05,400.53
2022,11,Person Fizik,Person fizik,GJILAN,30,75,73,2,47,27,1,12,1,16,11,10,7,5,6,4,2,0,0,357.59,377.56,328.84
